,PM,A_IMAGE,B_IMAGE,CLASS_STAR
0,0.0184749425036,1.90507435799,1.77135229111,0.987273454666
1,0.0184749425036,1.90507435799,1.77135229111,0.987273454666
2,0.0184749425036,1.90507435799,1.77135229111,0.987273454666
3,0.0184749425036,1.90507435799,1.77135229111,0.987273454666
4,1.33734764006e-10,1.76915502548,1.63990032673,0.990430831909
5,1.33734764006e-10,1.76915502548,1.63990032673,0.990430831909
6,1.33734764006e-10,1.76915502548,1.63990032673,0.990430831909
7,0.00371459609155,1.9019138813,1.80097794533,0.99825066328
8,0.00371459609155,1.9019138813,1.80097794533,0.99825066328
9,0.00371459609155,1.9019138813,1.80097794533,0.99825066328
10,3.14174381743e-10,1.89229369164,1.73615348339,0.984557747841
11,3.14174381743e-10,1.89229369164,1.73615348339,0.984557747841
12,3.14174381743e-10,1.89229369164,1.73615348339,0.984557747841
13,3.14174381743e-10,1.89229369164,1.73615348339,0.984557747841
14,0.0242024119124,1.64329695702,1.52433788776,0.989329278469
15,0.0242024119124,1.64329695702,1.52433788776,0.989329278469
16,0.0242024119124,1.64329695702,1.52433788776,0.989329278469
17,1.79128625689,0.895844221115,0.666105628014,0.999456524849
18,1.79128625689,0.895844221115,0.666105628014,0.999456524849
19,0.12358411974,2.13985013962,0.730017781258,0.948181509972
20,0.12358411974,2.13985013962,0.730017781258,0.948181509972
21,0.12358411974,2.13985013962,0.730017781258,0.948181509972
22,0.0196610926242,2.03562498093,1.92781674862,0.982360780239
23,0.0196610926242,2.03562498093,1.92781674862,0.982360780239
24,0.0196610926242,2.03562498093,1.92781674862,0.982360780239
25,8.12192580638e-10,1.322265625,1.21395993233,0.919241189957
26,8.12192580638e-10,1.322265625,1.21395993233,0.919241189957
27,8.12192580638e-10,1.322265625,1.21395993233,0.919241189957
28,8.12192580638e-10,1.322265625,1.21395993233,0.919241189957
29,5.17247379087e-10,1.6119004488,1.44377934933,0.986719727516
30,5.17247379087e-10,1.6119004488,1.44377934933,0.986719727516
31,5.17247379087e-10,1.6119004488,1.44377934933,0.986719727516
32,0.02213816038,2.03793025017,1.84399080276,0.98680716753
33,0.02213816038,2.03793025017,1.84399080276,0.98680716753
34,0.02213816038,2.03793025017,1.84399080276,0.98680716753
35,0.02213816038,2.03793025017,1.84399080276,0.98680716753
36,1.19064163265e-09,1.62799918652,1.49895262718,0.99699729681
