,PM,A_IMAGE,B_IMAGE,CLASS_STAR
73,1.88749170686,1.31374931335,0.87156611681,0.0449085012078
74,1.88749170686,1.31374931335,0.87156611681,0.0449085012078
75,0.0300729362745,1.54630303383,1.39799213409,0.999151468277
76,0.0300729362745,1.54630303383,1.39799213409,0.999151468277
77,0.0300729362745,1.54630303383,1.39799213409,0.999151468277
78,0.130538257051,1.17364192009,1.05251801014,0.931511640549
79,0.130538257051,1.17364192009,1.05251801014,0.931511640549
80,0.130538257051,1.17364192009,1.05251801014,0.931511640549
81,0.0459137499289,1.56426048279,1.37668347359,0.994369268417
82,0.0459137499289,1.56426048279,1.37668347359,0.994369268417
83,0.0459137499289,1.56426048279,1.37668347359,0.994369268417
84,0.0459137499289,1.56426048279,1.37668347359,0.994369268417
85,3.9987201319,2.25532054901,1.43796992302,0.0545940324664
86,3.9987201319,2.25532054901,1.43796992302,0.0545940324664
87,3.9987201319,2.25532054901,1.43796992302,0.0545940324664
88,3.9987201319,2.25532054901,1.43796992302,0.0545940324664
89,0.229500172624,0.780957460403,0.66713654995,0.739001274109
90,0.229500172624,0.780957460403,0.66713654995,0.739001274109
91,0.229500172624,0.780957460403,0.66713654995,0.739001274109
92,0.229500172624,0.780957460403,0.66713654995,0.739001274109
93,3.35704821311,1.85448622704,1.21183609962,0.0147733939812
94,3.35704821311,1.85448622704,1.21183609962,0.0147733939812
95,3.35704821311,1.85448622704,1.21183609962,0.0147733939812
96,3.35704821311,1.85448622704,1.21183609962,0.0147733939812
97,3.51116555805,0.866447210312,0.495444923639,0.165875151753
98,3.51116555805,0.866447210312,0.495444923639,0.165875151753
99,3.51116555805,0.866447210312,0.495444923639,0.165875151753
100,0.248960169815,1.21849954128,1.00291609764,0.796403348446
101,0.248960169815,1.21849954128,1.00291609764,0.796403348446
102,0.248960169815,1.21849954128,1.00291609764,0.796403348446
103,0.453678245846,1.52215790749,1.3163574934,0.981154441833
104,0.453678245846,1.52215790749,1.3163574934,0.981154441833
105,0.453678245846,1.52215790749,1.3163574934,0.981154441833
106,0.453678245846,1.52215790749,1.3163574934,0.981154441833
107,0.164288755312,1.40078234673,1.2529027462,0.976514697075
108,0.164288755312,1.40078234673,1.2529027462,0.976514697075
109,0.164288755312,1.40078234673,1.2529027462,0.976514697075
110,0.236306549568,1.45654630661,1.33345293999,0.985318183899
111,0.236306549568,1.45654630661,1.33345293999,0.985318183899
112,0.236306549568,1.45654630661,1.33345293999,0.985318183899
113,0.113515464623,0.676350235939,0.548825562,0.79827773571
114,0.113515464623,0.676350235939,0.548825562,0.79827773571
115,0.113515464623,0.676350235939,0.548825562,0.79827773571
116,0.113515464623,0.676350235939,0.548825562,0.79827773571
117,0.180613009311,6.44737148285,3.17721796036,0.000335268909112
118,0.180613009311,6.44737148285,3.17721796036,0.000335268909112
119,0.180613009311,6.44737148285,3.17721796036,0.000335268909112
120,0.112424414789,1.50145769119,1.31472766399,0.996101915836
121,0.112424414789,1.50145769119,1.31472766399,0.996101915836
122,0.112424414789,1.50145769119,1.31472766399,0.996101915836
123,0.446253882818,1.52126216888,1.34452545643,0.988360106945
124,0.446253882818,1.52126216888,1.34452545643,0.988360106945
125,0.446253882818,1.52126216888,1.34452545643,0.988360106945
126,3.70492353721,2.13480854034,1.29006004333,0.0257767885923
127,3.70492353721,2.13480854034,1.29006004333,0.0257767885923
128,3.70492353721,2.13480854034,1.29006004333,0.0257767885923
129,18.5366147341,8.29989147186,1.62100458145,0.753863573074
130,18.5366147341,8.29989147186,1.62100458145,0.753863573074
131,18.5366147341,8.29989147186,1.62100458145,0.753863573074
132,0.0783394405595,1.67594981194,1.52765536308,0.983151555061
133,0.0783394405595,1.67594981194,1.52765536308,0.983151555061
134,0.0783394405595,1.67594981194,1.52765536308,0.983151555061
135,0.0783394405595,1.67594981194,1.52765536308,0.983151555061
136,0.0739352315004,1.20600998402,1.04560351372,0.986701369286
137,0.0739352315004,1.20600998402,1.04560351372,0.986701369286
138,0.0739352315004,1.20600998402,1.04560351372,0.986701369286
139,0.0739352315004,1.20600998402,1.04560351372,0.986701369286
140,0.0439462919628,1.39185357094,1.13949859142,0.891335606575
141,0.0439462919628,1.39185357094,1.13949859142,0.891335606575
142,0.0439462919628,1.39185357094,1.13949859142,0.891335606575
143,0.0439462919628,1.39185357094,1.13949859142,0.891335606575
144,0.0575619954035,1.69393992424,1.55940532684,0.997552752495
145,0.0575619954035,1.69393992424,1.55940532684,0.997552752495
146,0.0575619954035,1.69393992424,1.55940532684,0.997552752495
147,27.4413364706,13.093082428,1.20333659649,0.000740969728213
148,27.4413364706,13.093082428,1.20333659649,0.000740969728213
149,27.4413364706,13.093082428,1.20333659649,0.000740969728213
150,0.105850198748,1.5973263979,1.45135462284,0.991985559464
151,0.105850198748,1.5973263979,1.45135462284,0.991985559464
152,0.105850198748,1.5973263979,1.45135462284,0.991985559464
153,0.105850198748,1.5973263979,1.45135462284,0.991985559464
154,0.0164990507674,1.69064295292,1.5642837286,0.988317131996
155,0.0164990507674,1.69064295292,1.5642837286,0.988317131996
156,0.0164990507674,1.69064295292,1.5642837286,0.988317131996
157,0.587689234683,1.40905296803,1.20558547974,0.980568289757
158,0.587689234683,1.40905296803,1.20558547974,0.980568289757
159,0.587689234683,1.40905296803,1.20558547974,0.980568289757
160,0.398708028208,1.45223462582,1.3340960741,0.981954932213
161,0.398708028208,1.45223462582,1.3340960741,0.981954932213
162,0.398708028208,1.45223462582,1.3340960741,0.981954932213
163,0.398708028208,1.45223462582,1.3340960741,0.981954932213
164,3.43556167344,2.21371746063,1.71079421043,0.508503317833
165,3.43556167344,2.21371746063,1.71079421043,0.508503317833
166,3.43556167344,2.21371746063,1.71079421043,0.508503317833
167,1.40621853626,1.40105688572,1.32870149612,0.426189869642
168,1.40621853626,1.40105688572,1.32870149612,0.426189869642
169,1.40621853626,1.40105688572,1.32870149612,0.426189869642
170,1.33655081367,1.0816539526,0.998325645924,0.170772284269
171,1.33655081367,1.0816539526,0.998325645924,0.170772284269
172,1.33655081367,1.0816539526,0.998325645924,0.170772284269
173,1.33655081367,1.0816539526,0.998325645924,0.170772284269
174,0.0468333762847,1.66491699219,1.50874769688,0.985230565071
175,0.0468333762847,1.66491699219,1.50874769688,0.985230565071
176,0.0468333762847,1.66491699219,1.50874769688,0.985230565071
177,0.0468333762847,1.66491699219,1.50874769688,0.985230565071
178,0.681402133039,1.60833895206,1.40709352493,0.989235639572
179,0.681402133039,1.60833895206,1.40709352493,0.989235639572
180,0.681402133039,1.60833895206,1.40709352493,0.989235639572
181,0.681402133039,1.60833895206,1.40709352493,0.989235639572
182,0.0758143973199,1.36175441742,1.10812485218,0.910184621811
183,0.0758143973199,1.36175441742,1.10812485218,0.910184621811
184,0.0758143973199,1.36175441742,1.10812485218,0.910184621811
185,0.0221090436308,1.4209356308,1.26770687103,0.982152700424
186,0.0221090436308,1.4209356308,1.26770687103,0.982152700424
187,0.0221090436308,1.4209356308,1.26770687103,0.982152700424
188,0.0221090436308,1.4209356308,1.26770687103,0.982152700424
189,0.451052258884,1.45573735237,1.26652240753,0.963472366333
190,0.451052258884,1.45573735237,1.26652240753,0.963472366333
191,0.451052258884,1.45573735237,1.26652240753,0.963472366333
192,0.451052258884,1.45573735237,1.26652240753,0.963472366333
193,0.264156460067,1.4654109478,1.28010451794,0.968614518642
194,0.264156460067,1.4654109478,1.28010451794,0.968614518642
195,0.264156460067,1.4654109478,1.28010451794,0.968614518642
196,0.264156460067,1.4654109478,1.28010451794,0.968614518642
197,0.0460510406811,1.32079434395,1.22145056725,0.825677633286
198,0.0460510406811,1.32079434395,1.22145056725,0.825677633286
199,0.0460510406811,1.32079434395,1.22145056725,0.825677633286
200,0.0460510406811,1.32079434395,1.22145056725,0.825677633286
201,0.0815961426012,1.35922837257,1.17252874374,0.907366752625
202,0.0815961426012,1.35922837257,1.17252874374,0.907366752625
203,0.0815961426012,1.35922837257,1.17252874374,0.907366752625
204,0.0815961426012,1.35922837257,1.17252874374,0.907366752625
205,0.143877964755,1.4477994442,1.32022845745,0.984778344631
206,0.143877964755,1.4477994442,1.32022845745,0.984778344631
207,0.143877964755,1.4477994442,1.32022845745,0.984778344631
208,0.58459602572,1.46785092354,1.26631402969,0.951535284519
209,0.58459602572,1.46785092354,1.26631402969,0.951535284519
210,1.73041887005,1.74563455582,1.44423115253,0.988907396793
211,1.73041887005,1.74563455582,1.44423115253,0.988907396793
212,1.73041887005,1.74563455582,1.44423115253,0.988907396793
213,1.73041887005,1.74563455582,1.44423115253,0.988907396793
214,0.0995165497953,0.790379405022,0.769280314445,0.401687324047
215,0.0995165497953,0.790379405022,0.769280314445,0.401687324047
216,0.0995165497953,0.790379405022,0.769280314445,0.401687324047
217,0.256498413247,1.73904144764,1.56573271751,0.983245909214
218,0.256498413247,1.73904144764,1.56573271751,0.983245909214
219,0.256498413247,1.73904144764,1.56573271751,0.983245909214
220,0.511403954325,1.28707695007,1.18517994881,0.930122852325
221,0.511403954325,1.28707695007,1.18517994881,0.930122852325
222,0.511403954325,1.28707695007,1.18517994881,0.930122852325
223,0.0445533872951,1.72833299637,1.56081223488,0.991701066494
224,0.0445533872951,1.72833299637,1.56081223488,0.991701066494
225,0.0445533872951,1.72833299637,1.56081223488,0.991701066494
226,0.0914170920883,1.37726438046,1.18468081951,0.997769474983
227,0.0914170920883,1.37726438046,1.18468081951,0.997769474983
228,0.0914170920883,1.37726438046,1.18468081951,0.997769474983
229,0.0286224904734,1.05664408207,0.845668911934,0.958898663521
230,0.0286224904734,1.05664408207,0.845668911934,0.958898663521
231,0.0286224904734,1.05664408207,0.845668911934,0.958898663521
232,0.0478926783435,1.45672285557,1.28704440594,0.986713767052
233,0.0478926783435,1.45672285557,1.28704440594,0.986713767052
234,0.0478926783435,1.45672285557,1.28704440594,0.986713767052
235,0.0478926783435,1.45672285557,1.28704440594,0.986713767052
236,3.44350863424,1.95752775669,1.19094467163,0.0115413125604
237,3.44350863424,1.95752775669,1.19094467163,0.0115413125604
238,3.44350863424,1.95752775669,1.19094467163,0.0115413125604
239,3.44350863424,1.95752775669,1.19094467163,0.0115413125604
240,0.570436626359,0.929883539677,0.737393200397,0.584173321724
241,0.570436626359,0.929883539677,0.737393200397,0.584173321724
242,0.570436626359,0.929883539677,0.737393200397,0.584173321724
243,0.570436626359,0.929883539677,0.737393200397,0.584173321724
244,0.101316620632,1.41210770607,1.16175925732,0.933854877949
245,0.101316620632,1.41210770607,1.16175925732,0.933854877949
246,0.101316620632,1.41210770607,1.16175925732,0.933854877949
247,0.670856976239,1.57829415798,1.36278581619,0.989296674728
248,0.670856976239,1.57829415798,1.36278581619,0.989296674728
249,0.670856976239,1.57829415798,1.36278581619,0.989296674728
250,0.317559426129,1.54490494728,1.38912439346,0.989694654942
251,0.317559426129,1.54490494728,1.38912439346,0.989694654942
252,0.317559426129,1.54490494728,1.38912439346,0.989694654942
253,0.55200805755,1.58104896545,1.4293230772,0.991256117821
254,0.55200805755,1.58104896545,1.4293230772,0.991256117821
255,0.55200805755,1.58104896545,1.4293230772,0.991256117821
256,1.96676675675,0.872409343719,0.601111233234,0.242898836732
257,1.96676675675,0.872409343719,0.601111233234,0.242898836732
258,1.96676675675,0.872409343719,0.601111233234,0.242898836732
259,1.96676675675,0.872409343719,0.601111233234,0.242898836732
260,0.169117632076,1.12043976784,1.00630819798,0.778724074364
261,0.169117632076,1.12043976784,1.00630819798,0.778724074364
262,0.169117632076,1.12043976784,1.00630819798,0.778724074364
263,0.192890776151,3.72351026535,1.96632146835,0.0198410004377
264,0.192890776151,3.72351026535,1.96632146835,0.0198410004377
265,1.46506755631,0.925759673119,0.647418379784,0.712910354137
266,1.46506755631,0.925759673119,0.647418379784,0.712910354137
267,1.46506755631,0.925759673119,0.647418379784,0.712910354137
268,0.136196330923,0.971891999245,0.665882825851,0.825958848
269,0.136196330923,0.971891999245,0.665882825851,0.825958848
270,0.136196330923,0.971891999245,0.665882825851,0.825958848
271,1.83275538128,1.79627895355,1.58091473579,0.998134255409
272,1.83275538128,1.79627895355,1.58091473579,0.998134255409
273,1.83275538128,1.79627895355,1.58091473579,0.998134255409
274,1.83275538128,1.79627895355,1.58091473579,0.998134255409
275,0.0838174706073,1.53029870987,1.36102831364,0.984640777111
276,0.0838174706073,1.53029870987,1.36102831364,0.984640777111
277,0.0838174706073,1.53029870987,1.36102831364,0.984640777111
278,0.229007731885,1.32926535606,1.18341386318,0.957839846611
279,0.229007731885,1.32926535606,1.18341386318,0.957839846611
280,0.229007731885,1.32926535606,1.18341386318,0.957839846611
281,0.022055474865,1.34120500088,1.18431651592,0.861504197121
282,0.022055474865,1.34120500088,1.18431651592,0.861504197121
283,0.022055474865,1.34120500088,1.18431651592,0.861504197121
284,0.022055474865,1.34120500088,1.18431651592,0.861504197121
285,0.1441070579,2.11844301224,1.32589888573,0.000148388382513
286,0.114025665501,1.54884433746,1.38733053207,0.987122178078
287,0.114025665501,1.54884433746,1.38733053207,0.987122178078
288,0.114025665501,1.54884433746,1.38733053207,0.987122178078
289,0.114025665501,1.54884433746,1.38733053207,0.987122178078
290,0.0372698869477,1.66694784164,1.57026576996,0.987088263035
291,0.0372698869477,1.66694784164,1.57026576996,0.987088263035
292,0.0372698869477,1.66694784164,1.57026576996,0.987088263035
293,0.0702430586905,1.19561123848,0.916839182377,0.926206171513
294,0.0702430586905,1.19561123848,0.916839182377,0.926206171513
295,0.0702430586905,1.19561123848,0.916839182377,0.926206171513
296,0.109986146212,0.970481276512,0.706874668598,0.142606109381
297,0.109986146212,0.970481276512,0.706874668598,0.142606109381
298,0.109986146212,0.970481276512,0.706874668598,0.142606109381
299,0.01143795066,1.58832585812,1.45411801338,0.992609679699
300,0.01143795066,1.58832585812,1.45411801338,0.992609679699
301,0.01143795066,1.58832585812,1.45411801338,0.992609679699
302,3.8529425617,2.2267267704,1.59693706036,0.392320245504
303,3.8529425617,2.2267267704,1.59693706036,0.392320245504
304,3.8529425617,2.2267267704,1.59693706036,0.392320245504
305,3.8529425617,2.2267267704,1.59693706036,0.392320245504
306,0.174298659456,0.786668121815,0.676631391048,0.940536499023
307,0.174298659456,0.786668121815,0.676631391048,0.940536499023
308,0.444580975042,8.26644420624,3.31119394302,0.910779714584
309,0.444580975042,8.26644420624,3.31119394302,0.910779714584
310,0.444580975042,8.26644420624,3.31119394302,0.910779714584
311,3.79972118028,2.27249217033,1.31362366676,0.0422575250268
312,3.79972118028,2.27249217033,1.31362366676,0.0422575250268
313,3.79972118028,2.27249217033,1.31362366676,0.0422575250268
314,3.79972118028,2.27249217033,1.31362366676,0.0422575250268
315,1.7387511155,1.35346257687,1.17228925228,0.0617562830448
316,1.7387511155,1.35346257687,1.17228925228,0.0617562830448
317,1.7387511155,1.35346257687,1.17228925228,0.0617562830448
318,0.0384707082535,1.42779028416,1.24234163761,0.921063184738
319,0.0384707082535,1.42779028416,1.24234163761,0.921063184738
320,0.0384707082535,1.42779028416,1.24234163761,0.921063184738
321,0.248048203722,1.54563057423,1.34127020836,0.989828765392
322,0.248048203722,1.54563057423,1.34127020836,0.989828765392
323,0.248048203722,1.54563057423,1.34127020836,0.989828765392
324,0.248048203722,1.54563057423,1.34127020836,0.989828765392
325,0.167799924817,1.94841301441,1.1656832695,0.00020881119417
326,0.0521791697984,1.43679594994,1.3060836792,0.988348722458
327,0.0521791697984,1.43679594994,1.3060836792,0.988348722458
328,0.0521791697984,1.43679594994,1.3060836792,0.988348722458
329,0.261713291632,1.56321954727,1.42635464668,0.987755715847
330,0.261713291632,1.56321954727,1.42635464668,0.987755715847
331,0.261713291632,1.56321954727,1.42635464668,0.987755715847
332,0.261713291632,1.56321954727,1.42635464668,0.987755715847
333,0.0291416239844,1.63807332516,1.53925132751,0.986135363579
334,0.0291416239844,1.63807332516,1.53925132751,0.986135363579
335,0.0291416239844,1.63807332516,1.53925132751,0.986135363579
336,0.222248121443,0.927280962467,0.718951106071,0.725489139557
337,0.222248121443,0.927280962467,0.718951106071,0.725489139557
338,0.222248121443,0.927280962467,0.718951106071,0.725489139557
339,0.222248121443,0.927280962467,0.718951106071,0.725489139557
340,0.180749860376,1.67727637291,1.50094509125,0.984768390656
341,0.180749860376,1.67727637291,1.50094509125,0.984768390656
342,0.180749860376,1.67727637291,1.50094509125,0.984768390656
343,0.180749860376,1.67727637291,1.50094509125,0.984768390656
344,4.14384448032,2.08979988098,1.21685910225,0.0131138451397
345,4.14384448032,2.08979988098,1.21685910225,0.0131138451397
346,4.14384448032,2.08979988098,1.21685910225,0.0131138451397
347,0.0302687608564,1.56259119511,1.36795866489,0.988872885704
348,0.0302687608564,1.56259119511,1.36795866489,0.988872885704
349,0.0302687608564,1.56259119511,1.36795866489,0.988872885704
350,9.49493246362,3.9991838932,0.95917236805,0.000256926461589
351,9.49493246362,3.9991838932,0.95917236805,0.000256926461589
352,9.49493246362,3.9991838932,0.95917236805,0.000256926461589
353,0.242387250617,1.37701320648,1.14730978012,0.909683465958
354,0.242387250617,1.37701320648,1.14730978012,0.909683465958
355,0.242387250617,1.37701320648,1.14730978012,0.909683465958
356,0.242387250617,1.37701320648,1.14730978012,0.909683465958
357,0.487705606532,1.75883388519,1.55925691128,0.983841001987
358,0.487705606532,1.75883388519,1.55925691128,0.983841001987
359,0.487705606532,1.75883388519,1.55925691128,0.983841001987
360,0.0806523114889,1.51926803589,1.3537902832,0.989808678627
361,0.0806523114889,1.51926803589,1.3537902832,0.989808678627
362,0.0806523114889,1.51926803589,1.3537902832,0.989808678627
363,0.0806523114889,1.51926803589,1.3537902832,0.989808678627
364,0.0954168471975,1.56201839447,1.3922098875,0.98729467392
365,0.0954168471975,1.56201839447,1.3922098875,0.98729467392
366,0.0954168471975,1.56201839447,1.3922098875,0.98729467392
367,0.457891915917,1.78607547283,1.62508928776,0.998701572418
368,0.457891915917,1.78607547283,1.62508928776,0.998701572418
369,0.457891915917,1.78607547283,1.62508928776,0.998701572418
370,0.02240900718,2.99514889717,1.76052391529,0.975422143936
371,0.02240900718,2.99514889717,1.76052391529,0.975422143936
372,0.02240900718,2.99514889717,1.76052391529,0.975422143936
373,0.834180633104,1.3963009119,1.20091128349,0.757778942585
374,0.834180633104,1.3963009119,1.20091128349,0.757778942585
375,0.834180633104,1.3963009119,1.20091128349,0.757778942585
376,1.30373771911,1.78585016727,1.50772237778,0.978556454182
377,1.30373771911,1.78585016727,1.50772237778,0.978556454182
378,1.30373771911,1.78585016727,1.50772237778,0.978556454182
379,9.23955853261,4.41616725922,1.37361907959,0.0572343990207
380,9.23955853261,4.41616725922,1.37361907959,0.0572343990207
381,9.23955853261,4.41616725922,1.37361907959,0.0572343990207
382,9.23955853261,4.41616725922,1.37361907959,0.0572343990207
383,0.225989692662,0.723798334599,0.669336736202,0.62881141901
384,0.225989692662,0.723798334599,0.669336736202,0.62881141901
385,0.225989692662,0.723798334599,0.669336736202,0.62881141901
386,0.0600498921041,0.962016224861,0.751540362835,0.746982336044
387,0.0600498921041,0.962016224861,0.751540362835,0.746982336044
388,0.0600498921041,0.962016224861,0.751540362835,0.746982336044
389,0.60661157602,1.67418432236,1.51031208038,0.98436999321
390,0.60661157602,1.67418432236,1.51031208038,0.98436999321
391,0.60661157602,1.67418432236,1.51031208038,0.98436999321
392,0.196290601492,1.59173083305,1.39428782463,0.989931344986
393,0.196290601492,1.59173083305,1.39428782463,0.989931344986
394,0.196290601492,1.59173083305,1.39428782463,0.989931344986
395,0.196290601492,1.59173083305,1.39428782463,0.989931344986
396,0.0438507584962,1.57027423382,1.38240814209,0.987611472607
397,0.0438507584962,1.57027423382,1.38240814209,0.987611472607
398,0.0438507584962,1.57027423382,1.38240814209,0.987611472607
399,1.29440908748,1.55240702629,1.29328465462,0.657467842102
400,1.29440908748,1.55240702629,1.29328465462,0.657467842102
401,1.29440908748,1.55240702629,1.29328465462,0.657467842102
402,1.29440908748,1.55240702629,1.29328465462,0.657467842102
403,0.0897197088678,1.36407899857,1.24405872822,0.954683065414
404,0.0897197088678,1.36407899857,1.24405872822,0.954683065414
405,0.0897197088678,1.36407899857,1.24405872822,0.954683065414
406,0.0897197088678,1.36407899857,1.24405872822,0.954683065414
407,0.399045628179,1.55376565456,1.2942814827,0.997260689735
408,0.399045628179,1.55376565456,1.2942814827,0.997260689735
409,0.399045628179,1.55376565456,1.2942814827,0.997260689735
410,0.421361082626,1.19012832642,1.05635452271,0.968437373638
411,0.421361082626,1.19012832642,1.05635452271,0.968437373638
412,0.421361082626,1.19012832642,1.05635452271,0.968437373638
413,3.70056873861,1.91820693016,1.17895019054,0.0116773629561
414,3.70056873861,1.91820693016,1.17895019054,0.0116773629561
415,3.70056873861,1.91820693016,1.17895019054,0.0116773629561
416,0.154718278445,2.18834686279,1.54821443558,0.770502924919
417,0.154718278445,2.18834686279,1.54821443558,0.770502924919
418,0.154718278445,2.18834686279,1.54821443558,0.770502924919
419,0.154718278445,2.18834686279,1.54821443558,0.770502924919
420,0.0443131192704,1.5864161253,1.41151440144,0.999404013157
421,0.0443131192704,1.5864161253,1.41151440144,0.999404013157
422,0.0443131192704,1.5864161253,1.41151440144,0.999404013157
423,0.0892233741071,1.17442214489,1.01020872593,0.930699288845
424,0.0892233741071,1.17442214489,1.01020872593,0.930699288845
425,0.0892233741071,1.17442214489,1.01020872593,0.930699288845
426,0.406429067532,1.56283736229,1.3697912693,0.98798263073
427,0.406429067532,1.56283736229,1.3697912693,0.98798263073
428,0.406429067532,1.56283736229,1.3697912693,0.98798263073
429,0.406429067532,1.56283736229,1.3697912693,0.98798263073
430,0.307377546487,1.52665233612,1.36581492424,0.993184924126
431,0.307377546487,1.52665233612,1.36581492424,0.993184924126
432,0.307377546487,1.52665233612,1.36581492424,0.993184924126
433,2.04863043606,1.60637271404,1.15980625153,0.103649109602
434,2.04863043606,1.60637271404,1.15980625153,0.103649109602
435,2.04863043606,1.60637271404,1.15980625153,0.103649109602
436,0.38923693161,1.41380059719,1.22692406178,0.832930624485
437,0.38923693161,1.41380059719,1.22692406178,0.832930624485
438,0.38923693161,1.41380059719,1.22692406178,0.832930624485
439,0.584901509333,1.11749315262,0.983504295349,0.960786581039
440,0.584901509333,1.11749315262,0.983504295349,0.960786581039
441,0.584901509333,1.11749315262,0.983504295349,0.960786581039
442,0.584901509333,1.11749315262,0.983504295349,0.960786581039
443,0.131985583859,0.83980935812,0.590111613274,0.655507326126
444,0.131985583859,0.83980935812,0.590111613274,0.655507326126
445,0.131985583859,0.83980935812,0.590111613274,0.655507326126
446,0.131985583859,0.83980935812,0.590111613274,0.655507326126
447,1.41170663776,1.32101714611,1.13098621368,0.329738199711
448,1.41170663776,1.32101714611,1.13098621368,0.329738199711
449,1.41170663776,1.32101714611,1.13098621368,0.329738199711
450,1.41170663776,1.32101714611,1.13098621368,0.329738199711
451,0.0999306404464,1.62721598148,1.54062700272,0.984785676003
452,0.0999306404464,1.62721598148,1.54062700272,0.984785676003
453,0.0999306404464,1.62721598148,1.54062700272,0.984785676003
454,0.0999306404464,1.62721598148,1.54062700272,0.984785676003
455,0.0407878412099,1.4629625082,1.28555071354,0.98899269104
456,0.0407878412099,1.4629625082,1.28555071354,0.98899269104
457,0.0407878412099,1.4629625082,1.28555071354,0.98899269104
