,ellipticity,fwhm_image,median_a_image,median_b_image,median_class_star,median_erra_image,median_errb_image,median_flux_iso,median_mag_iso,median_magerr_iso,pm,pmerr
64,0.119762897491,2.04483318329,1.37701320648,1.14730978012,0.909683465958,0.0603315457702,0.0534128062427,525.241455078,24.3501701355,0.0395152196288,0.242387250617,0.0149451084068
65,0.198160290718,1.87344205379,1.37701320648,1.14730978012,0.909683465958,0.0603315457702,0.0534128062427,525.241455078,24.3501701355,0.0395152196288,0.242387250617,0.0149451084068
66,0.144316673279,3.92271375656,1.37701320648,1.14730978012,0.909683465958,0.0603315457702,0.0534128062427,525.241455078,24.3501701355,0.0395152196288,0.242387250617,0.0149451084068
67,0.138855695724,2.36494040489,1.37701320648,1.14730978012,0.909683465958,0.0603315457702,0.0534128062427,525.241455078,24.3501701355,0.0395152196288,0.242387250617,0.0149451084068
68,0.109898865223,1.96925115585,1.58515715599,1.46302437782,0.99926429987,0.00694554485381,0.00634206226096,8347.26660156,21.3461380005,0.00429285876453,0.488254347036,0.00176696719626
69,0.0762059688568,1.90079534054,1.58515715599,1.46302437782,0.99926429987,0.00694554485381,0.00634206226096,8347.26660156,21.3461380005,0.00429285876453,0.488254347036,0.00176696719626
70,0.0569103360176,1.94001841545,1.58515715599,1.46302437782,0.99926429987,0.00694554485381,0.00634206226096,8347.26660156,21.3461380005,0.00429285876453,0.488254347036,0.00176696719626
71,0.127380490303,1.94098293781,1.32775855064,1.26447296143,0.899078667164,0.0486716777086,0.0432308614254,655.254516602,24.1089744568,0.0334192439914,0.130090584932,0.0132811106366
72,0.0476634502411,1.61747944355,1.32775855064,1.26447296143,0.899078667164,0.0486716777086,0.0432308614254,655.254516602,24.1089744568,0.0334192439914,0.130090584932,0.0132811106366
73,0.0734977126122,1.82256150246,1.32775855064,1.26447296143,0.899078667164,0.0486716777086,0.0432308614254,655.254516602,24.1089744568,0.0334192439914,0.130090584932,0.0132811106366
74,0.115441679955,1.99051856995,1.49714303017,1.30355572701,0.984440803528,0.018687132746,0.0174540765584,1938.03210449,22.9315986633,0.0139002297074,0.07621476338,0.00390909273633
75,0.10229164362,1.74567878246,1.49714303017,1.30355572701,0.984440803528,0.018687132746,0.0174540765584,1938.03210449,22.9315986633,0.0139002297074,0.07621476338,0.00390909273633
76,0.135510861874,1.81751024723,1.49714303017,1.30355572701,0.984440803528,0.018687132746,0.0174540765584,1938.03210449,22.9315986633,0.0139002297074,0.07621476338,0.00390909273633
77,0.176303207874,2.16695737839,1.49714303017,1.30355572701,0.984440803528,0.018687132746,0.0174540765584,1938.03210449,22.9315986633,0.0139002297074,0.07621476338,0.00390909273633
78,0.126084327698,1.68288218975,1.19659888744,1.0628849268,0.975142836571,0.0753326416016,0.0641653984785,359.658538818,24.7602729797,0.0506486743689,0.0328676106804,0.0207224145084
79,0.0798008441925,2.10384559631,1.19659888744,1.0628849268,0.975142836571,0.0753326416016,0.0641653984785,359.658538818,24.7602729797,0.0506486743689,0.0328676106804,0.0207224145084
80,0.135440945625,2.14878082275,1.19659888744,1.0628849268,0.975142836571,0.0753326416016,0.0641653984785,359.658538818,24.7602729797,0.0506486743689,0.0328676106804,0.0207224145084
81,0.15752863884,1.83152616024,1.42779028416,1.24234163761,0.921063184738,0.0290004909039,0.0260725840926,1155.8729248,23.492723465,0.0209380201995,0.0384707082535,0.013235139857
82,0.127017080784,1.97261428833,1.42779028416,1.24234163761,0.921063184738,0.0290004909039,0.0260725840926,1155.8729248,23.492723465,0.0209380201995,0.0384707082535,0.013235139857
83,0.108942806721,1.76846981049,1.42779028416,1.24234163761,0.921063184738,0.0290004909039,0.0260725840926,1155.8729248,23.492723465,0.0209380201995,0.0384707082535,0.013235139857
84,0.132357299328,1.88359034061,1.6016253233,1.48678982258,0.993341326714,0.00737582612783,0.00665478873998,8012.22216797,21.3906173706,0.00459937658161,0.0453390233791,0.00187903904382
85,0.0691500902176,1.79873776436,1.6016253233,1.48678982258,0.993341326714,0.00737582612783,0.00665478873998,8012.22216797,21.3906173706,0.00459937658161,0.0453390233791,0.00187903904382
86,0.0508268475533,1.93459177017,1.6016253233,1.48678982258,0.993341326714,0.00737582612783,0.00665478873998,8012.22216797,21.3906173706,0.00459937658161,0.0453390233791,0.00187903904382
87,0.214808762074,3.0081717968,1.17752218246,0.976085364819,0.858951747417,0.0830430537462,0.0724702849984,261.554992676,25.106092453,0.0590060167015,0.0614548445987,0.0259390960493
88,0.157587826252,1.96736800671,1.17752218246,0.976085364819,0.858951747417,0.0830430537462,0.0724702849984,261.554992676,25.106092453,0.0590060167015,0.0614548445987,0.0259390960493
89,0.0495963096619,1.96738493443,1.17752218246,0.976085364819,0.858951747417,0.0830430537462,0.0724702849984,261.554992676,25.106092453,0.0590060167015,0.0614548445987,0.0259390960493
90,0.216346144676,1.85984039307,1.31108403206,1.06483328342,0.973344445229,0.0621411912143,0.0544399507344,438.848754883,24.5449867249,0.0435162186623,0.141061401311,0.0121120131146
91,0.2038397789,1.87955796719,1.31108403206,1.06483328342,0.973344445229,0.0621411912143,0.0544399507344,438.848754883,24.5449867249,0.0435162186623,0.141061401311,0.0121120131146
