,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
3358,1,8.12354271526,-21.6205934088,24-25,0.03,0.00020364356169,galaxies
3364,1,8.20681791126,-21.5930170014,20-21,0.03,0.0283923260868,galaxies
3371,1,8.10712809528,-21.580498999,23-24,0.03,0.000326070439769,galaxies
3379,1,8.12793263163,-21.5704864251,23-24,0.03,0.0156819596887,galaxies
3387,1,8.13411907825,-21.5666002589,23-24,0.03,0.023346664384,galaxies
3389,1,8.13310958033,-21.5635236083,21-22,0.03,0.0284814722836,galaxies
3391,1,8.19048942589,-21.5634298983,23-24,0.03,0.984407842159,galaxies
3394,1,8.09069389752,-21.5596843273,17-18,0.03,0.0287186484784,galaxies
3396,1,8.16087842729,-21.5591167818,21-22,0.03,0.982846319675,star
3397,1,8.20370677804,-21.5581414573,24-25,0.03,0.00244290451519,galaxies
3407,1,8.14502563335,-21.5523821403,23-24,0.03,0.99154818058,star
3408,1,8.09979373765,-21.5516773233,21-22,0.03,0.000795669504441,galaxies
3411,1,8.14265063973,-21.5502647989,25-26,0.03,0.000458882597741,galaxies
3412,1,8.08745982044,-21.5501423915,22-23,0.03,0.00109681440517,galaxies
3413,1,8.11617185696,-21.5498923308,24-25,0.03,0.0108983563259,galaxies
3421,1,8.16430438738,-21.5445834541,24-25,0.03,0.000255300605204,galaxies
3424,1,8.13147920833,-21.5430396908,25-26,0.03,0.00041290660738,galaxies
3427,1,8.15189989226,-21.5400211895,24-25,0.03,0.0741492956877,galaxies
3439,1,8.13339269479,-21.5251740908,24-25,0.03,0.000282786379103,galaxies
3444,1,8.14089482942,-21.5191131726,23-24,0.03,0.0257972758263,galaxies
3447,1,8.142328682,-21.5179278521,22-23,0.03,0.988217651844,star
3451,1,8.17524228826,-21.5116498194,25-26,0.03,0.00266254669987,galaxies
3463,1,8.1737162542,-21.4935867768,20-21,0.03,0.998145341873,star
3475,1,8.02835622718,-21.6902458259,24-25,0.03,0.000219105510041,galaxies
3490,1,8.08787907827,-21.6651844146,23-24,0.03,0.000683999271132,galaxies
3492,1,8.09778373772,-21.6626016543,24-25,0.03,0.0155214993283,galaxies
3497,1,8.10685590304,-21.6468710329,20-21,0.03,0.0285533536226,galaxies
3505,1,8.07518288551,-21.653431051,22-23,0.03,0.0229731556028,galaxies
3506,1,8.05615959472,-21.646944336,22-23,0.03,0.025936646387,galaxies
3507,1,8.08755229885,-21.6319091118,23-24,0.03,0.024940110743,galaxies
3515,1,8.04350451552,-21.6180293044,24-25,0.03,0.00181179284118,galaxies
3521,1,7.98193565469,-21.6066159673,22-23,0.03,0.000685993116349,galaxies
3522,1,7.98217968937,-21.6054244741,20-21,0.03,0.0284670628607,galaxies
3528,1,8.06030272635,-21.6024908193,23-24,0.03,0.0189658664167,galaxies
3530,1,7.97271381594,-21.5979644442,22-23,0.03,0.0258372519165,galaxies
3535,1,8.00405527505,-21.5958785092,22-23,0.03,0.0277275089175,galaxies
3537,1,7.99489773128,-21.5921240572,22-23,0.03,0.000526464602444,galaxies
3542,1,8.08464675399,-21.5877231351,19-20,0.03,0.0286427866668,galaxies
3550,1,8.06729068841,-21.5834674555,24-25,0.03,0.154841661453,galaxies
3559,1,8.049023381,-21.5722145137,22-23,0.03,0.000399048789404,galaxies
3560,1,8.0597574814,-21.5705556735,22-23,0.03,0.0268514119089,galaxies
3564,1,8.0075566384,-21.5671864422,23-24,0.03,0.993974924088,star
3568,1,8.04399495349,-21.5639976763,22-23,0.03,0.297508865595,galaxies
3574,1,8.06602346338,-21.5549649248,21-22,0.03,0.0008706660592,galaxies
3577,1,7.91126817693,-21.7486455592,24-25,0.03,0.000194607913727,galaxies
3580,1,7.90259887275,-21.7352087021,21-22,0.03,0.028504755348,galaxies
3581,1,7.924901278,-21.7341278806,19-20,0.03,0.982234299183,star
3582,1,7.89210213067,-21.7313465973,21-22,0.03,0.984141469002,star
3585,1,7.93198118961,-21.7257372738,20-21,0.03,0.0288216862828,galaxies
3586,1,7.88895631074,-21.7250334924,21-22,0.03,0.0283778440207,galaxies
3588,1,7.95088691685,-21.7246208481,18-19,0.03,0.985363304615,star
3590,1,7.94245970692,-21.7208249563,23-24,0.03,0.000315387471346,galaxies
3591,1,7.94996845366,-21.7183146772,22-23,0.03,0.0370825901628,galaxies
3592,1,7.96924497779,-21.7161071059,22-23,0.03,0.976814568043,star
3596,1,7.9891967666,-21.7047266709,23-24,0.03,0.0209675766528,galaxies
3602,1,7.91097364174,-21.7255573551,21-22,0.03,0.985940515995,star
3603,1,7.92290522856,-21.7201690777,23-24,0.03,0.900227367878,star
3604,1,7.90237144285,-21.7192655218,22-23,0.03,0.0283104367554,galaxies
3605,1,7.91436986883,-21.7106868797,24-25,0.03,0.956018507481,star
3610,1,7.97945343677,-21.689710335,23-24,0.03,0.0236815344542,galaxies
3611,1,7.95947101629,-21.6872319212,19-20,0.03,0.0287076439708,galaxies
3614,1,7.88289905838,-21.6779555909,21-22,0.03,0.0280809830874,galaxies
3616,1,7.88395019627,-21.6755541905,22-23,0.03,0.0260337498039,galaxies
3617,1,7.8953868702,-21.6740428156,20-21,0.03,0.999799013138,star
3621,1,7.87545386554,-21.6707318014,21-22,0.03,0.000992866116576,galaxies
3623,1,7.94601084136,-21.6658386428,24-25,0.03,0.0153646040708,galaxies
3625,1,7.90827312,-21.6637625915,23-24,0.03,0.000878349004779,galaxies
3626,1,7.89329619645,-21.6621645147,22-23,0.03,0.000909774680622,galaxies
3628,1,7.8896052348,-21.6608517323,19-20,0.03,0.984424412251,star
3629,1,7.90681596514,-21.6607862983,23-24,0.03,0.0213832221925,galaxies
3632,1,7.93594373637,-21.6591138956,23-24,0.03,0.999348938465,star
3633,1,7.88899881944,-21.6586615243,23-24,0.03,0.021950520575,galaxies
3634,1,7.91149099203,-21.6580162009,23-24,0.03,0.00842777919024,galaxies
3635,1,7.89608007047,-21.6570924524,24-25,0.03,0.000406537845265,galaxies
3643,1,7.94874129359,-21.6524696955,22-23,0.03,0.0285487882793,galaxies
3653,1,7.95849442257,-21.642767914,22-23,0.03,0.0275372676551,galaxies
3654,1,7.85858040767,-21.6421298297,21-22,0.03,0.000370589230442,galaxies
3655,1,7.92062684153,-21.6412980564,24-25,0.03,0.000557192077395,galaxies
3656,1,7.89051293035,-21.6390542459,20-21,0.03,0.982929944992,star
3664,1,7.90450138125,-21.6302029024,24-25,0.03,0.0225799288601,galaxies
3667,1,7.92567258485,-21.6253250125,24-25,0.03,0.989794969559,star
3668,1,7.91155791676,-21.6152945963,23-24,0.03,0.951112926006,star
3671,1,7.94954502827,-21.6140195845,19-20,0.03,0.981006324291,galaxies
3678,1,8.55563633128,-21.6189415324,23-24,0.03,0.000696138769854,galaxies
3681,1,8.55823998458,-21.6169143771,23-24,0.03,0.852900564671,star
3682,1,8.56985469254,-21.6164782722,23-24,0.03,0.0264871474355,galaxies
3689,1,8.57201981617,-21.6098708892,20-21,0.03,0.0286827683449,galaxies
3693,1,8.5245125876,-21.6047592853,22-23,0.03,0.000904725922737,galaxies
3698,1,8.53782629081,-21.6023039507,23-24,0.03,0.00756763806567,galaxies
3699,1,8.53447175541,-21.6015249888,23-24,0.03,0.000482157192891,galaxies
3704,1,8.5663801259,-21.5983972195,19-20,0.03,0.0286212973297,galaxies
3707,1,8.56857226917,-21.5969400771,21-22,0.03,0.98356282711,star
3724,1,8.59402878189,-21.5839396415,20-21,0.03,0.0286038126796,galaxies
3730,1,8.61870672756,-21.576166844,23-24,0.03,0.0228774324059,galaxies
3731,1,8.60959719024,-21.5748727447,19-20,0.03,0.0286105480045,galaxies
3733,1,8.50339171408,-21.565194903,22-23,0.03,0.000542774680071,galaxies
3735,1,8.50277020119,-21.5623660471,24-25,0.03,0.0135921305045,galaxies
3738,1,8.53321368922,-21.585949892,23-24,0.03,0.0228199996054,galaxies
3739,1,8.57993252271,-21.5771106928,23-24,0.03,0.142695471644,galaxies
3740,1,8.58713605898,-21.5763247249,21-22,0.03,0.000960953882895,galaxies
3743,1,8.57928935127,-21.572477157,22-23,0.03,0.997611701488,star
3755,1,8.52493014149,-21.5519344126,24-25,0.03,0.000266819144599,galaxies
3757,1,8.51369212183,-21.5494568244,22-23,0.03,0.0261245984584,galaxies
3760,1,8.51641452077,-21.5479407475,22-23,0.03,0.000908934161998,galaxies
3762,1,8.51301302205,-21.5460667166,21-22,0.03,0.0306535046548,galaxies
3769,1,8.51743001578,-21.5428211715,21-22,0.03,0.0285374745727,galaxies
3771,1,8.52263390742,-21.5413638174,24-25,0.03,0.000668854045216,galaxies
3777,1,8.54343728691,-21.5327016621,25-26,0.03,0.0030215701554,galaxies
3779,1,8.52738132028,-21.5312219593,23-24,0.03,0.000698859046679,galaxies
3781,1,8.56196585824,-21.5285279152,21-22,0.03,0.987866401672,star
3787,1,8.55824667111,-21.5206861186,21-22,0.03,0.0286259483546,galaxies
3789,1,8.56183436492,-21.5205042643,23-24,0.03,0.000338416226441,galaxies
3790,1,8.55157058138,-21.5205241196,23-24,0.03,0.997161924839,star
3793,1,8.55316701578,-21.5195107489,22-23,0.03,0.985280632973,star
3794,1,8.49841012225,-21.5156785752,24-25,0.03,0.000773759558797,galaxies
3799,1,8.56132051243,-21.5127762683,23-24,0.03,0.0316902510822,galaxies
3800,1,8.48681016492,-21.5122722503,22-23,0.03,0.0266501866281,galaxies
3810,1,8.55640512876,-21.4994702198,22-23,0.03,0.0276044625789,galaxies
3819,1,8.55074640305,-21.4714804626,23-24,0.03,0.0235365629196,galaxies
3823,1,8.41358625281,-21.6679274986,23-24,0.03,0.97422927618,star
3845,1,8.40627553567,-21.6542498133,22-23,0.03,0.0284947250038,galaxies
3846,1,8.42740160607,-21.649918814,23-24,0.03,0.0229361467063,galaxies
3848,1,8.50315955409,-21.6484860978,23-24,0.03,0.0248042400926,galaxies
3853,1,8.50363400875,-21.6448461911,22-23,0.03,0.0285025015473,galaxies
3858,1,8.44364861302,-21.6429994122,21-22,0.03,0.0284291021526,galaxies
3863,1,8.50580684636,-21.6370536969,21-22,0.03,0.986240565777,star
3865,1,8.50170676709,-21.6329897229,23-24,0.03,0.0202167090029,galaxies
3875,1,8.48506992664,-21.6123811352,22-23,0.03,0.00811301358044,galaxies
3878,1,8.39649240326,-21.5961486394,19-20,0.03,0.0286217462271,galaxies
3881,1,8.39567670053,-21.5942664427,25-26,0.03,0.00292168580927,galaxies
3884,1,8.41760051944,-21.5913442023,23-24,0.03,0.0229100361466,galaxies
3897,1,8.38254246691,-21.5719059399,24-25,0.03,0.000834094476886,galaxies
3902,1,8.43810655231,-21.5680213283,21-22,0.03,0.0200760345906,galaxies
3903,1,8.49375213497,-21.5672977615,21-22,0.03,0.0286450069398,galaxies
3904,1,8.38789123164,-21.5670869024,23-24,0.03,0.018686586991,galaxies
3906,1,8.44609713279,-21.5647486588,23-24,0.03,0.00325812050141,galaxies
3907,1,8.4001492217,-21.5643802373,23-24,0.03,0.000345610140357,galaxies
3916,1,8.44260045177,-21.5601936027,22-23,0.03,0.988219082355,star
3918,1,8.47804110038,-21.5584892129,21-22,0.03,0.0282630361617,galaxies
3920,1,8.45578661449,-21.5560764994,18-19,0.03,0.0288606267422,galaxies
3921,1,8.41269511595,-21.5561565343,24-25,0.03,0.000262835179456,galaxies
3928,1,8.4120515678,-21.5501330217,23-24,0.03,0.948421537876,star
3930,1,8.42366409993,-21.5491944524,23-24,0.03,0.0227915272117,galaxies
3940,1,8.4332672994,-21.5282308786,21-22,0.03,0.0285213459283,galaxies
3942,1,8.47803415673,-21.5256438136,23-24,0.03,0.00413466617465,galaxies
3951,1,8.31533367796,-21.7190130756,21-22,0.03,0.986569225788,star
3959,1,8.34735923016,-21.7064478974,23-24,0.03,0.0688589960337,galaxies
3961,1,8.3502299563,-21.7048376633,22-23,0.03,0.0283637885004,galaxies
3964,1,8.37323699615,-21.7024352282,24-25,0.03,0.0129197780043,galaxies
3968,1,8.33478507774,-21.7013715822,23-24,0.03,0.769346058369,galaxies
3970,1,8.32515159943,-21.7004668586,19-20,0.03,0.998664677143,star
3971,1,8.31526953307,-21.7001801339,21-22,0.03,0.984968483448,star
3981,1,8.37308769005,-21.6978323302,21-22,0.03,0.999920547009,star
3983,1,8.3559578761,-21.6972057719,24-25,0.03,0.993074119091,star
3997,1,8.37577199795,-21.6928391078,23-24,0.03,0.000588477880228,galaxies
4004,1,8.3613664838,-21.6896040736,24-25,0.03,0.0589740425348,galaxies
4010,1,8.38781478976,-21.6825231011,22-23,0.03,0.0277873519808,galaxies
4011,1,8.39464608891,-21.6819032625,25-26,0.03,9.86126615317e-05,galaxies
4025,1,8.3276553344,-21.6913913935,23-24,0.03,0.000800282345153,galaxies
4026,1,8.30246632843,-21.6910977789,21-22,0.03,0.027698867023,galaxies
4027,1,8.3288753608,-21.6890621425,23-24,0.03,0.968256056309,star
4028,1,8.33089274707,-21.6862626807,23-24,0.03,0.0248752627522,galaxies
4029,1,8.31989013973,-21.6852640187,23-24,0.03,0.980148732662,star
4032,1,8.32878068126,-21.6722192103,21-22,0.03,0.0279602259398,galaxies
4033,1,8.35563485804,-21.6721730532,20-21,0.03,0.983044207096,star
4039,1,8.37912266877,-21.6596053932,22-23,0.03,0.999906659126,star
4040,1,8.38053786732,-21.6589357164,22-23,0.03,0.989466011524,star
4045,1,8.38477675922,-21.6479164879,18-19,0.03,0.993428111076,star
4046,1,8.32881468878,-21.6476451514,23-24,0.03,0.881665527821,star
4047,1,8.27123254881,-21.646582329,21-22,0.03,0.0168204326183,galaxies
4048,1,8.29889827116,-21.6448543518,23-24,0.03,0.0241219867021,galaxies
4050,1,8.30956250425,-21.6416360618,22-23,0.03,0.0272248275578,galaxies
4051,1,8.30296961557,-21.6404680771,24-25,0.03,0.000292802666081,galaxies
4054,1,8.28973041566,-21.635450619,21-22,0.03,0.983515620232,star
4056,1,8.31147589425,-21.6323373242,22-23,0.03,0.000448340928415,galaxies
4059,1,8.31411889531,-21.6268040146,23-24,0.03,0.0217724181712,galaxies
4061,1,8.27875601192,-21.6261913592,22-23,0.03,0.988258242607,star
4062,1,8.29868079254,-21.6254889273,22-23,0.03,0.0206297636032,galaxies
4066,1,8.31486905487,-21.6233396359,21-22,0.03,0.00674119219184,galaxies
4069,1,8.31983550478,-21.622379292,22-23,0.03,0.023083973676,galaxies
4077,1,8.30559977002,-21.6178384845,24-25,0.03,0.000373693736037,galaxies
4082,1,8.27198960498,-21.6129101242,24-25,0.03,0.0136711914092,galaxies
4084,1,8.33398212394,-21.6085952811,21-22,0.03,0.0284165013582,galaxies
4089,1,8.28515639434,-21.605658902,24-25,0.03,0.00827812496573,galaxies
4092,1,8.2965974855,-21.6031509066,23-24,0.03,0.000309700437356,galaxies
4093,1,8.32067066931,-21.6028798873,22-23,0.03,0.00082867994206,galaxies
4105,1,8.35644265484,-21.5834926885,24-25,0.03,0.000411603134125,galaxies
4107,1,8.30956000928,-21.5821102889,23-24,0.03,0.0216498076916,galaxies
4108,1,8.34327562886,-21.5801145421,24-25,0.03,0.000224356073886,galaxies
4111,1,8.35523874669,-21.5681052255,23-24,0.03,0.00699760112911,galaxies
4112,1,8.10366306289,-21.7226885587,23-24,0.03,0.0175220239908,galaxies
4119,2,8.26832451144,-21.0067241091,23-24,0.03,0.0214543305337,galaxies
4124,2,8.28460167943,-21.0039365413,17-18,0.03,0.0286359842867,galaxies
4130,2,8.27647603684,-20.9984700167,23-24,0.03,0.0239059962332,galaxies
4132,2,8.29440621551,-20.996291944,20-21,0.03,0.0286305565387,galaxies
4134,2,8.29625077226,-20.994233018,22-23,0.03,0.999907195568,star
4135,2,8.27655777031,-20.992140308,19-20,0.03,0.0286141913384,galaxies
4136,2,8.30039457746,-20.9917577772,23-24,0.03,0.990167558193,star
4143,2,8.21130437777,-21.7741934452,18-19,0.03,0.987796068192,star
4147,2,8.20549101739,-21.769869068,21-22,0.03,0.0284869391471,galaxies
4160,2,8.1964189594,-21.7618698205,24-25,0.03,0.000471647130325,galaxies
4162,2,8.23663947492,-20.9778248267,24-25,0.03,0.00273232138716,galaxies
4167,2,8.27898436915,-20.9753571487,22-23,0.03,0.989229798317,star
4172,2,8.24715303715,-20.9735848177,22-23,0.03,0.0268257018179,galaxies
4190,2,8.27241632901,-20.96422405,23-24,0.03,0.986286044121,star
4197,2,8.2707089995,-20.9628393425,22-23,0.03,0.0270656179637,galaxies
4199,2,8.22276766279,-21.7410204765,23-24,0.03,0.0149704022333,galaxies
4202,2,8.31402523229,-20.9617372346,23-24,0.03,0.000308674992993,galaxies
4203,2,8.216729119,-20.9617005475,20-21,0.03,0.0284958966076,galaxies
4208,2,8.23906995031,-21.7357190159,24-25,0.03,0.000280232954537,galaxies
4213,2,8.22979433124,-20.9568610802,22-23,0.03,0.0280985720456,galaxies
4217,2,8.26907663323,-21.7298223922,19-20,0.03,0.0286709815264,galaxies
4218,2,8.27104814261,-21.7290309968,20-21,0.03,0.0262948796153,galaxies
4221,2,8.28636328207,-20.9543043817,24-25,0.03,0.0273950025439,galaxies
4226,2,8.23144614632,-20.9510513523,23-24,0.03,0.0223889071494,galaxies
4230,2,8.24788221076,-20.9488409395,20-21,0.03,0.983309268951,star
4237,2,8.26738901731,-20.9450638651,21-22,0.03,0.999853432178,star
4243,2,8.22343718257,-21.7276566588,20-21,0.03,0.997957766056,star
4244,2,8.22677536035,-21.7275830211,23-24,0.03,0.926958501339,star
4246,2,8.17941540814,-21.7269225456,23-24,0.03,0.908168852329,star
4248,2,8.22562453411,-21.7259157638,22-23,0.03,0.987733900547,star
4251,2,8.17750425235,-21.7240294978,21-22,0.03,0.000499441113789,galaxies
4258,2,8.27800873427,-20.9393727185,22-23,0.03,0.028425399214,galaxies
4266,2,8.2910682597,-20.9353787865,23-24,0.03,0.022289801389,galaxies
4267,2,8.2748383363,-20.9349719206,23-24,0.03,0.0256993509829,galaxies
4268,2,8.1869094451,-21.7149113652,20-21,0.03,0.028632055968,galaxies
4269,2,8.18521163493,-21.713440254,23-24,0.03,0.000463345000753,galaxies
4272,2,8.27504512808,-20.9334548371,21-22,0.03,0.036348965019,galaxies
4275,2,8.19809148033,-21.7088484961,23-24,0.03,0.0239541623741,galaxies
4284,2,8.22377081672,-21.7047488872,23-24,0.03,0.0225682370365,galaxies
4307,2,8.16377410096,-21.6671331521,22-23,0.03,0.0268664900213,galaxies
4309,2,8.17730552705,-21.6638185307,23-24,0.03,0.000437355018221,galaxies
4310,2,8.15670595962,-21.6628337451,23-24,0.03,0.00040122968494,galaxies
4312,2,8.15812056296,-21.6563531066,22-23,0.03,0.0268450174481,galaxies
4315,2,8.20159066282,-21.6520064443,23-24,0.03,0.0141183650121,galaxies
4322,2,8.20887036824,-21.6443239666,23-24,0.03,0.936225652695,star
4330,2,8.13328380173,-21.0660103207,23-24,0.03,0.865644693375,star
4332,2,8.11497375276,-21.0641672665,21-22,0.03,0.0286004729569,galaxies
4342,2,8.14381923343,-21.0577287363,22-23,0.03,0.0286801625043,galaxies
4345,2,8.12519152744,-21.0532757228,21-22,0.03,0.00161364558153,galaxies
4350,2,8.22627447611,-21.6292646577,23-24,0.03,0.0155681082979,galaxies
4355,2,8.22766796534,-21.6273096513,20-21,0.03,0.0029087101575,galaxies
4373,2,8.10970001889,-21.0464873548,18-19,0.03,0.994743108749,star
4375,2,8.12683069702,-21.0398809663,21-22,0.03,0.0272030662745,galaxies
4387,2,8.13791360172,-21.0201772343,23-24,0.03,0.000650411529932,galaxies
4392,2,8.17183553616,-21.0140841828,22-23,0.03,0.026922840625,galaxies
4393,2,8.11062528067,-21.0138747807,19-20,0.03,0.0286254659295,galaxies
4400,2,8.12169433403,-21.0121815318,22-23,0.03,0.0185005422682,galaxies
4407,2,8.12014697568,-21.0078960657,20-21,0.03,0.000774606189225,galaxies
4413,2,8.12141069762,-20.9993983436,22-23,0.03,0.000747318845242,galaxies
4417,2,8.12844219605,-20.9961746969,22-23,0.03,0.98574924469,star
4420,2,8.18697941383,-20.9934056424,21-22,0.03,0.00102389848325,galaxies
4427,2,8.17678421792,-20.9892522098,21-22,0.03,0.0285490211099,galaxies
4432,2,8.09548616061,-21.8274453065,21-22,0.03,0.000349502603058,galaxies
4441,2,8.11152129602,-21.8126865626,23-24,0.03,0.00857103895396,galaxies
4445,2,8.17219006706,-20.9786523131,20-21,0.03,0.0286633223295,galaxies
4449,2,8.15017509941,-21.8051445659,24-25,0.03,0.0146007006988,galaxies
4453,2,8.10220403916,-21.80357692,19-20,0.03,0.0286212060601,galaxies
4454,2,8.10070515277,-21.802090742,20-21,0.03,0.000535571831279,galaxies
4461,2,8.09348885423,-21.7965897807,23-24,0.03,0.904153108597,star
4468,2,8.18290552992,-21.7556714538,22-23,0.03,0.000425172474934,galaxies
4474,2,8.1493872923,-21.7873987523,23-24,0.03,0.0213590059429,galaxies
4486,2,8.0681784869,-21.7915100573,22-23,0.03,0.0268329046667,galaxies
4512,2,8.08250106595,-21.7652697534,23-24,0.03,0.0211620721966,galaxies
4534,2,8.13797437023,-21.7477078766,22-23,0.03,0.000358378922101,galaxies
4535,2,7.99425986546,-21.1151744623,23-24,0.03,0.0233014319092,galaxies
4537,2,8.00489303021,-21.109707795,24-25,0.03,0.000308948860038,galaxies
4544,2,8.03753488267,-21.1053915839,24-25,0.03,0.00023756713199,galaxies
4550,2,8.0537958812,-21.096286864,18-19,0.03,0.983758687973,star
4554,2,8.04463037911,-21.0928712601,21-22,0.03,0.000920255377423,galaxies
4555,2,8.05027685875,-21.0913118986,23-24,0.03,0.00905481167138,galaxies
4561,2,8.09964957994,-21.7357366969,24-25,0.03,0.00555039849132,galaxies
4562,2,8.05774484747,-21.0855632837,23-24,0.03,0.00976980570704,galaxies
4566,2,8.0947909864,-21.0749805758,23-24,0.03,0.959374547005,star
4570,2,8.14305492071,-21.7285696065,23-24,0.03,0.0252022650093,galaxies
4574,2,8.2585591446,-21.738489476,21-22,0.03,0.0285767670721,galaxies
4583,2,8.05801021294,-21.0798167627,20-21,0.03,0.985143184662,star
4585,2,8.0021688788,-21.0780062405,21-22,0.03,0.00234728539363,galaxies
4588,2,8.05382344047,-21.7175713894,24-25,0.03,0.998787105083,star
4592,2,8.01753561801,-21.0749171576,23-24,0.03,0.907926857471,galaxies
4608,2,8.04362304724,-21.7107888537,23-24,0.03,0.997361421585,star
4611,2,8.0755784224,-21.7106295658,24-25,0.03,0.981227755547,star
4636,2,8.09934350711,-21.7026933525,23-24,0.03,0.024073196575,galaxies
4661,2,8.06955995667,-21.0396719522,20-21,0.03,0.997600615025,star
4669,2,8.04023836291,-21.0378987704,22-23,0.03,0.98930555582,star
4673,2,8.05990087063,-21.6903268785,22-23,0.03,0.0278006773442,galaxies
4716,2,7.89202225776,-21.1652678349,23-24,0.03,0.000375102128601,galaxies
4741,2,7.9681960422,-21.1231022613,21-22,0.03,0.0285662245005,galaxies
4763,2,8.01624224305,-21.8597679523,24-25,0.03,0.0152749679983,galaxies
4766,2,8.21227137993,-21.7253088953,24-25,0.03,0.0105905421078,galaxies
4768,2,8.01089311801,-21.8572825707,23-24,0.03,0.0237716548145,galaxies
4780,2,7.9315334147,-21.1137894082,23-24,0.03,0.0180290751159,galaxies
4790,2,7.91696210658,-21.1109074915,22-23,0.03,0.984014511108,star
4792,2,7.93643753482,-21.1100028585,24-25,0.03,0.000325852743117,galaxies
4795,2,7.90058384669,-21.1092375629,20-21,0.03,0.983148157597,star
4797,2,8.02775857764,-21.8414713663,19-20,0.03,0.0286273490638,galaxies
4799,2,7.93732268944,-21.1088948904,23-24,0.03,0.0270851906389,galaxies
4800,2,7.94493210339,-21.1084928762,24-25,0.03,0.0112707111984,galaxies
4801,2,7.8776926177,-21.1082395887,25-26,0.03,0.000218745641178,galaxies
4809,2,8.03662407793,-21.836388599,23-24,0.03,0.0255667790771,galaxies
4810,2,7.87214788893,-21.106550264,22-23,0.03,0.0100986473262,galaxies
4812,2,7.89191833599,-21.105656601,24-25,0.03,0.000239650471485,galaxies
4816,2,7.93676638613,-21.104618965,22-23,0.03,0.0014136248501,galaxies
4823,2,7.9625867036,-21.1037222194,22-23,0.03,0.98032283783,galaxies
4840,2,7.90736449268,-21.0987964961,24-25,0.03,0.000176287750946,galaxies
4851,2,7.94915164109,-21.0904383577,24-25,0.03,0.000121777571621,galaxies
4858,2,7.95165290566,-21.8264453162,20-21,0.03,0.999767661095,star
4859,2,7.95227396127,-21.0800277677,22-23,0.03,0.989473342896,star
4870,2,7.98915997656,-21.8193477697,22-23,0.03,0.0276786033064,galaxies
4871,2,7.98598758172,-21.8193199268,22-23,0.03,0.999922692776,star
4872,2,7.97289259206,-21.8153583583,20-21,0.03,0.983024477959,star
4879,2,8.00947813967,-21.8103839163,23-24,0.03,0.0483251735568,galaxies
4888,2,7.97467019943,-21.8044582365,22-23,0.03,0.00218885880895,galaxies
4892,2,7.98136339221,-21.8021526751,20-21,0.03,0.983476042747,star
4893,2,7.98652340575,-21.8019629494,22-23,0.03,0.0283758994192,galaxies
4894,2,7.99345933951,-21.8016558181,22-23,0.03,0.0279494989663,galaxies
4897,2,8.01149239963,-21.7979365979,23-24,0.03,0.736238777637,galaxies
4898,2,8.02916926296,-21.7977887105,23-24,0.03,0.02289958857,galaxies
4899,2,8.0329305569,-21.7974635074,23-24,0.03,0.0270031616092,galaxies
4904,2,8.05148933299,-21.7928360393,23-24,0.03,0.0233467724174,galaxies
4905,2,8.0420976264,-21.7908095646,23-24,0.03,0.000294018856948,galaxies
4909,2,7.98888024861,-21.7886149135,21-22,0.03,0.0283192247152,galaxies
4910,2,8.04726606721,-21.7884479958,19-20,0.03,0.0279020126909,galaxies
4913,2,8.00463362024,-21.7832986794,23-24,0.03,0.0229405909777,galaxies
4914,2,8.01849093583,-21.7809698721,22-23,0.03,0.0277142897248,galaxies
4919,2,7.92562599543,-21.7767658639,23-24,0.03,0.000459213595605,galaxies
4920,2,7.77492430242,-21.2274450349,21-22,0.03,0.0281985569745,galaxies
4942,2,7.94883258808,-21.768955186,22-23,0.03,0.00106019212399,galaxies
4950,2,7.81496689192,-21.1993868008,23-24,0.03,0.025808153674,galaxies
4959,2,7.84870269707,-21.1915850886,18-19,0.03,0.989529311657,star
4966,2,7.91876555429,-21.7577713942,23-24,0.03,0.000345249602105,galaxies
4968,2,7.95760493029,-21.7573416418,22-23,0.03,0.024618383497,galaxies
4973,2,7.92560684591,-21.7542199321,20-21,0.03,0.983411073685,star
4977,2,7.97863691209,-21.7498427879,22-23,0.03,0.0272378381342,galaxies
4979,2,7.98256420428,-21.7498181435,20-21,0.03,0.0284899361432,galaxies
4999,2,8.21979981982,-21.6371739245,22-23,0.03,0.00363896251656,galaxies
5001,2,8.00213925613,-21.7360087894,22-23,0.03,0.000449924555141,galaxies
5004,2,7.77110158779,-21.1802567784,17-18,0.03,0.0286732111126,galaxies
5007,2,8.01603679351,-21.7338906407,24-25,0.03,0.000297846767353,galaxies
5020,2,7.77100879131,-21.1720244519,20-21,0.03,0.982188224792,star
5034,2,7.79194122973,-21.1626267756,21-22,0.03,0.028465827927,galaxies
5050,2,7.82801792029,-21.1523482465,22-23,0.03,0.000369706918718,galaxies
5056,2,7.78306993055,-21.1510439248,24-25,0.03,0.238595232368,galaxies
5062,2,7.77587365357,-21.1483544523,21-22,0.03,0.0286899842322,galaxies
5063,2,7.78703009755,-21.1477218825,21-22,0.03,0.00072327099042,galaxies
5081,2,7.81776780243,-21.1326199426,23-24,0.03,0.0243351124227,galaxies
5085,2,7.83023017484,-21.1288649145,23-24,0.03,0.0225915387273,galaxies
5090,2,7.82845789568,-21.1262002494,22-23,0.03,0.0283779222518,galaxies
5105,2,7.72320391662,-21.2407978715,24-25,0.03,0.00758705008775,galaxies
