,DITHER,ALPHA_J2000,DELTA_J2000,MAG_ISO,PM,CLASS_STAR,OBJECT
10807,2,8.13011202422,-21.0928286662,26-27,0.1,0.00179489923175,galaxies
10808,2,8.14904344164,-21.0906595937,25-26,0.1,0.000106116473034,galaxies
10809,2,8.14904344164,-21.0906595937,25-26,0.1,0.000106116473034,galaxies
10814,2,8.14377514317,-21.0801922649,24-25,0.1,0.000187643017853,galaxies
10815,2,8.14377514317,-21.0801922649,24-25,0.1,0.000187643017853,galaxies
10820,2,8.15370932406,-21.0789023863,25-26,0.1,0.000120633827464,galaxies
10821,2,8.15370932406,-21.0789023863,25-26,0.1,0.000120633827464,galaxies
10822,2,8.15771554887,-21.0785892276,25-26,0.1,0.000109224398329,galaxies
10823,2,8.15771554887,-21.0785892276,25-26,0.1,0.000109224398329,galaxies
10824,2,8.12062400722,-21.0778158103,23-24,0.1,0.000409380503697,galaxies
10825,2,8.12062400722,-21.0778158103,23-24,0.1,0.000409380503697,galaxies
10828,2,8.18009558718,-21.0753717659,25-26,0.1,0.000748877762817,galaxies
10829,2,8.18009558718,-21.0753717659,25-26,0.1,0.000748877762817,galaxies
10844,2,8.18032873975,-21.067638263,24-25,0.1,0.000281818793155,galaxies
10845,2,8.18032873975,-21.067638263,24-25,0.1,0.000281818793155,galaxies
10846,2,8.21581803312,-21.0662490165,25-26,0.1,0.00153593567666,galaxies
10847,2,8.21581803312,-21.0662490165,25-26,0.1,0.00153593567666,galaxies
10858,2,8.20624366082,-21.062217648,24-25,0.1,0.000198703579372,galaxies
10859,2,8.20624366082,-21.062217648,24-25,0.1,0.000198703579372,galaxies
10872,2,8.22127234387,-21.0433793839,24-25,0.1,0.000237310654484,galaxies
10873,2,8.22127234387,-21.0433793839,24-25,0.1,0.000237310654484,galaxies
10874,2,8.23277901388,-21.043234725,23-24,0.1,0.0212978422642,galaxies
10875,2,8.23277901388,-21.043234725,23-24,0.1,0.0212978422642,galaxies
10876,2,8.2323187892,-21.0422717388,24-25,0.1,0.000122633136925,galaxies
10877,2,8.2323187892,-21.0422717388,24-25,0.1,0.000122633136925,galaxies
10888,2,8.08527400622,-21.2329002609,24-25,0.1,0.000319635641063,galaxies
10889,2,8.08527400622,-21.2329002609,24-25,0.1,0.000319635641063,galaxies
10892,2,8.07511864192,-21.2315325658,23-24,0.1,0.0230253040791,galaxies
10893,2,8.07511864192,-21.2315325658,23-24,0.1,0.0230253040791,galaxies
10894,2,8.05331558906,-21.2311014012,23-24,0.1,0.027094963938,galaxies
10895,2,8.05331558906,-21.2311014012,23-24,0.1,0.027094963938,galaxies
10900,2,8.07036356393,-21.2299819309,22-23,0.1,0.988762974739,star
10901,2,8.07036356393,-21.2299819309,22-23,0.1,0.988762974739,star
10902,2,8.07029116587,-21.2294245922,24-25,0.1,0.000250713113928,galaxies
10903,2,8.07029116587,-21.2294245922,24-25,0.1,0.000250713113928,galaxies
10908,2,8.08430800962,-21.2216664126,23-24,0.1,0.00862284842879,galaxies
10909,2,8.08430800962,-21.2216664126,23-24,0.1,0.00862284842879,galaxies
10910,2,8.07932265165,-21.2216285636,24-25,0.1,0.00028370867949,galaxies
10911,2,8.07932265165,-21.2216285636,24-25,0.1,0.00028370867949,galaxies
10914,2,8.10067538229,-21.2210925735,23-24,0.1,0.0104189971462,galaxies
10915,2,8.10067538229,-21.2210925735,23-24,0.1,0.0104189971462,galaxies
10922,2,8.04583163003,-21.21596641,25-26,0.1,0.000886867230292,galaxies
10923,2,8.04583163003,-21.21596641,25-26,0.1,0.000886867230292,galaxies
10936,2,8.12909455267,-21.2023274226,21-22,0.1,0.00252190907486,galaxies
10937,2,8.12909455267,-21.2023274226,21-22,0.1,0.00252190907486,galaxies
10938,2,8.13011147896,-21.200783466,22-23,0.1,0.00118028360885,galaxies
10939,2,8.13011147896,-21.200783466,22-23,0.1,0.00118028360885,galaxies
10952,2,8.05748561124,-21.2051064359,23-24,0.1,0.0255507417023,galaxies
10953,2,8.05748561124,-21.2051064359,23-24,0.1,0.0255507417023,galaxies
10954,2,8.11839203357,-21.8146137449,22-23,0.1,0.00365345622413,galaxies
10955,2,8.11839203357,-21.8146137449,22-23,0.1,0.00365345622413,galaxies
10956,2,8.04569493598,-21.2007116289,23-24,0.1,0.000485496129841,galaxies
10957,2,8.04569493598,-21.2007116289,23-24,0.1,0.000485496129841,galaxies
10976,2,8.04891855742,-21.1944675234,24-25,0.1,0.000318172562402,galaxies
10977,2,8.04891855742,-21.1944675234,24-25,0.1,0.000318172562402,galaxies
10982,2,8.08879492049,-21.1908096208,24-25,0.1,0.00359737873077,galaxies
10983,2,8.08879492049,-21.1908096208,24-25,0.1,0.00359737873077,galaxies
10984,2,8.09763496248,-21.1886330005,24-25,0.1,0.000257951789536,galaxies
10985,2,8.09763496248,-21.1886330005,24-25,0.1,0.000257951789536,galaxies
10986,2,8.07657935185,-21.1877176596,23-24,0.1,0.000326586829033,galaxies
10987,2,8.07657935185,-21.1877176596,23-24,0.1,0.000326586829033,galaxies
10996,2,8.08619511617,-21.1842062727,23-24,0.1,0.0060863206163,galaxies
10997,2,8.08619511617,-21.1842062727,23-24,0.1,0.0060863206163,galaxies
10998,2,8.08857050476,-21.1837837131,22-23,0.1,0.0013634035131,galaxies
10999,2,8.08857050476,-21.1837837131,22-23,0.1,0.0013634035131,galaxies
11006,2,8.05413828912,-21.1793566816,24-25,0.1,0.00824805535376,galaxies
11007,2,8.05413828912,-21.1793566816,24-25,0.1,0.00824805535376,galaxies
11010,2,8.08734079203,-21.1791928359,23-24,0.1,0.000528327305801,galaxies
11011,2,8.08734079203,-21.1791928359,23-24,0.1,0.000528327305801,galaxies
11012,2,8.12768143155,-21.1788773706,25-26,0.1,0.00308476225473,galaxies
11013,2,8.12768143155,-21.1788773706,25-26,0.1,0.00308476225473,galaxies
11020,2,8.09769925751,-21.1757011995,21-22,0.1,0.000538326741662,galaxies
11021,2,8.09769925751,-21.1757011995,21-22,0.1,0.000538326741662,galaxies
11024,2,8.08921665647,-21.174927742,23-24,0.1,0.000317349680699,galaxies
11025,2,8.08921665647,-21.174927742,23-24,0.1,0.000317349680699,galaxies
11028,2,8.08354382889,-21.1744613972,22-23,0.1,0.000351140857674,galaxies
11029,2,8.08354382889,-21.1744613972,22-23,0.1,0.000351140857674,galaxies
11030,2,8.13815238472,-21.1742375728,22-23,0.1,0.000437159091234,galaxies
11031,2,8.13815238472,-21.1742375728,22-23,0.1,0.000437159091234,galaxies
11032,2,8.09417857819,-21.1741054452,24-25,0.1,0.000504895346239,galaxies
11033,2,8.09417857819,-21.1741054452,24-25,0.1,0.000504895346239,galaxies
11034,2,8.10773819779,-21.1732865476,23-24,0.1,0.000338452256983,galaxies
11035,2,8.10773819779,-21.1732865476,23-24,0.1,0.000338452256983,galaxies
11038,2,8.12268415611,-21.1676519898,23-24,0.1,0.0228495448828,galaxies
11039,2,8.12268415611,-21.1676519898,23-24,0.1,0.0228495448828,galaxies
11048,2,8.10476137457,-21.164600679,21-22,0.1,0.000327857065713,galaxies
11049,2,8.10476137457,-21.164600679,21-22,0.1,0.000327857065713,galaxies
11054,2,8.1149878358,-21.1638528527,24-25,0.1,0.000453618355095,galaxies
11055,2,8.1149878358,-21.1638528527,24-25,0.1,0.000453618355095,galaxies
11056,2,8.11851682722,-21.1622061707,22-23,0.1,0.00677924556658,galaxies
11057,2,8.11851682722,-21.1622061707,22-23,0.1,0.00677924556658,galaxies
11058,2,8.02739636525,-21.1617951812,24-25,0.1,0.0024720269721,galaxies
11059,2,8.02739636525,-21.1617951812,24-25,0.1,0.0024720269721,galaxies
11060,2,8.11286932722,-21.1616112232,23-24,0.1,0.000438431743532,galaxies
11061,2,8.11286932722,-21.1616112232,23-24,0.1,0.000438431743532,galaxies
11064,2,8.11341676542,-21.1571105823,24-25,0.1,0.000227357522817,galaxies
11065,2,8.11341676542,-21.1571105823,24-25,0.1,0.000227357522817,galaxies
11068,2,8.14466077151,-21.1563425917,22-23,0.1,0.000633432879113,galaxies
11069,2,8.14466077151,-21.1563425917,22-23,0.1,0.000633432879113,galaxies
11074,2,8.04678562685,-21.1507946679,26-27,0.1,0.001627173624,galaxies
11075,2,8.04678562685,-21.1507946679,26-27,0.1,0.001627173624,galaxies
11076,2,8.10827310719,-21.1486830599,25-26,0.1,0.000142005810631,galaxies
11077,2,8.10827310719,-21.1486830599,25-26,0.1,0.000142005810631,galaxies
11082,2,8.13952535675,-21.1470110815,24-25,0.1,0.000379289616831,galaxies
11083,2,8.13952535675,-21.1470110815,24-25,0.1,0.000379289616831,galaxies
11084,2,8.1311971429,-21.1454181726,24-25,0.1,0.000199046262424,galaxies
11085,2,8.1311971429,-21.1454181726,24-25,0.1,0.000199046262424,galaxies
11086,2,8.02692689208,-21.1448542168,25-26,0.1,0.0513664260507,galaxies
11087,2,8.02692689208,-21.1448542168,25-26,0.1,0.0513664260507,galaxies
11088,2,8.13735054775,-21.1431280668,24-25,0.1,0.00026252985117,galaxies
11089,2,8.13735054775,-21.1431280668,24-25,0.1,0.00026252985117,galaxies
11090,2,8.04896448629,-21.1401704318,25-26,0.1,0.000191772327526,galaxies
11091,2,8.04896448629,-21.1401704318,25-26,0.1,0.000191772327526,galaxies
11094,2,8.04269253749,-21.136606099,23-24,0.1,0.000453191605629,galaxies
11095,2,8.04269253749,-21.136606099,23-24,0.1,0.000453191605629,galaxies
11098,2,8.06070590859,-21.1331952606,24-25,0.1,0.000218842920731,galaxies
11099,2,8.06070590859,-21.1331952606,24-25,0.1,0.000218842920731,galaxies
11100,2,8.06010261883,-21.1311195116,24-25,0.1,0.000277152023045,galaxies
11101,2,8.06010261883,-21.1311195116,24-25,0.1,0.000277152023045,galaxies
11104,2,8.08837906644,-21.1248916364,24-25,0.1,0.000230237303185,galaxies
11105,2,8.08837906644,-21.1248916364,24-25,0.1,0.000230237303185,galaxies
11110,2,8.11067912628,-21.1217452216,22-23,0.1,0.000855398946442,galaxies
11111,2,8.11067912628,-21.1217452216,22-23,0.1,0.000855398946442,galaxies
11112,2,8.08085464432,-21.121490736,25-26,0.1,0.000292067299597,galaxies
11113,2,8.08085464432,-21.121490736,25-26,0.1,0.000292067299597,galaxies
11114,2,8.08110541833,-21.1214810961,25-26,0.1,0.0232565049082,galaxies
11115,2,8.08110541833,-21.1214810961,25-26,0.1,0.0232565049082,galaxies
11124,2,8.1034199938,-21.111902983,22-23,0.1,0.000355005147867,galaxies
11125,2,8.1034199938,-21.111902983,22-23,0.1,0.000355005147867,galaxies
11128,2,8.08290883669,-21.1094970971,22-23,0.1,0.000456725247204,galaxies
11129,2,8.08290883669,-21.1094970971,22-23,0.1,0.000456725247204,galaxies
11132,2,8.1102578058,-21.106855073,21-22,0.1,0.00125653215218,galaxies
11133,2,8.1102578058,-21.106855073,21-22,0.1,0.00125653215218,galaxies
11134,2,8.08324745239,-21.1028274635,23-24,0.1,0.000338606070727,galaxies
11135,2,8.08324745239,-21.1028274635,23-24,0.1,0.000338606070727,galaxies
11138,2,8.09710780502,-21.094355869,23-24,0.1,0.000353009381797,galaxies
11139,2,8.09710780502,-21.094355869,23-24,0.1,0.000353009381797,galaxies
11140,2,8.1025731399,-21.0940161452,24-25,0.1,0.00464797951281,galaxies
11141,2,8.1025731399,-21.0940161452,24-25,0.1,0.00464797951281,galaxies
11142,2,8.09450128493,-21.0928288843,23-24,0.1,0.00283365906216,galaxies
11143,2,8.09450128493,-21.0928288843,23-24,0.1,0.00283365906216,galaxies
11156,2,7.98951947078,-21.2772516857,24-25,0.1,0.000308510556351,galaxies
11157,2,7.98951947078,-21.2772516857,24-25,0.1,0.000308510556351,galaxies
11182,2,7.99461619673,-21.25813374,22-23,0.1,0.0138984406367,galaxies
11183,2,7.99461619673,-21.25813374,22-23,0.1,0.0138984406367,galaxies
11194,2,8.00768264187,-21.2514223374,21-22,0.1,0.000652524351608,galaxies
11195,2,8.00768264187,-21.2514223374,21-22,0.1,0.000652524351608,galaxies
11198,2,8.01921631451,-21.2475816998,24-25,0.1,0.000392744812416,galaxies
11199,2,8.01921631451,-21.2475816998,24-25,0.1,0.000392744812416,galaxies
11202,2,8.04121464475,-21.243747719,23-24,0.1,0.00052199215861,galaxies
11203,2,8.04121464475,-21.243747719,23-24,0.1,0.00052199215861,galaxies
11208,2,8.03937632068,-21.2407531535,24-25,0.1,0.000330121285515,galaxies
11209,2,8.03937632068,-21.2407531535,24-25,0.1,0.000330121285515,galaxies
11218,2,7.90713212004,-21.2106976961,24-25,0.1,0.000339959136909,galaxies
11219,2,7.90713212004,-21.2106976961,24-25,0.1,0.000339959136909,galaxies
11232,2,7.94134317465,-21.2523640551,25-26,0.1,0.000662351318169,galaxies
11233,2,7.94134317465,-21.2523640551,25-26,0.1,0.000662351318169,galaxies
11242,2,7.96828036761,-21.2423217213,24-25,0.1,0.000365201500244,galaxies
11243,2,7.96828036761,-21.2423217213,24-25,0.1,0.000365201500244,galaxies
11250,2,7.94637788979,-21.2391165508,20-21,0.1,0.000753086875193,galaxies
11251,2,7.94637788979,-21.2391165508,20-21,0.1,0.000753086875193,galaxies
11252,2,7.9449475355,-21.2381447227,24-25,0.1,0.00594803644344,galaxies
11253,2,7.9449475355,-21.2381447227,24-25,0.1,0.00594803644344,galaxies
11256,2,7.97563608347,-21.2367024552,23-24,0.1,0.0144116897136,galaxies
11257,2,7.97563608347,-21.2367024552,23-24,0.1,0.0144116897136,galaxies
11258,2,7.98233608714,-21.2363312186,23-24,0.1,0.0264602880925,galaxies
11259,2,7.98233608714,-21.2363312186,23-24,0.1,0.0264602880925,galaxies
11260,2,7.93685114733,-21.2344741363,24-25,0.1,0.000397506431909,galaxies
11261,2,7.93685114733,-21.2344741363,24-25,0.1,0.000397506431909,galaxies
11262,2,7.98298857818,-21.2335045703,24-25,0.1,0.000150518448208,galaxies
11263,2,7.98298857818,-21.2335045703,24-25,0.1,0.000150518448208,galaxies
11270,2,8.00326917079,-21.2293374473,19-20,0.1,0.0263031683862,galaxies
11271,2,8.00326917079,-21.2293374473,19-20,0.1,0.0263031683862,galaxies
11274,2,7.9597901851,-21.8200701777,21-22,0.1,0.000475398264825,galaxies
11275,2,7.9597901851,-21.8200701777,21-22,0.1,0.000475398264825,galaxies
11286,2,8.0012795386,-21.2249684131,22-23,0.1,0.0254201889038,galaxies
11287,2,8.0012795386,-21.2249684131,22-23,0.1,0.0254201889038,galaxies
11288,2,8.01924071834,-21.2240896349,24-25,0.1,0.000280775275314,galaxies
11289,2,8.01924071834,-21.2240896349,24-25,0.1,0.000280775275314,galaxies
11296,2,7.99857522282,-21.2188240147,24-25,0.1,0.000192642211914,galaxies
11297,2,7.99857522282,-21.2188240147,24-25,0.1,0.000192642211914,galaxies
11298,2,7.99997159661,-21.2177693314,26-27,0.1,0.560570299625,galaxies
11299,2,7.99997159661,-21.2177693314,26-27,0.1,0.560570299625,galaxies
11304,2,8.02327910576,-21.2157071789,23-24,0.1,0.000508479657583,galaxies
11305,2,8.02327910576,-21.2157071789,23-24,0.1,0.000508479657583,galaxies
11306,2,7.99461782519,-21.2151191962,24-25,0.1,0.000196129898541,galaxies
11307,2,7.99461782519,-21.2151191962,24-25,0.1,0.000196129898541,galaxies
11308,2,8.01557403259,-21.2132139441,22-23,0.1,0.0180827323347,galaxies
11309,2,8.01557403259,-21.2132139441,22-23,0.1,0.0180827323347,galaxies
11322,2,7.91163535698,-21.1927868138,25-26,0.1,0.000122163284686,galaxies
11323,2,7.91163535698,-21.1927868138,25-26,0.1,0.000122163284686,galaxies
11324,2,7.91626569669,-21.1923053857,25-26,0.1,0.000137044262374,galaxies
11325,2,7.91626569669,-21.1923053857,25-26,0.1,0.000137044262374,galaxies
11330,2,7.91149291294,-21.1863817282,23-24,0.1,0.000549929158296,galaxies
11331,2,7.91149291294,-21.1863817282,23-24,0.1,0.000549929158296,galaxies
11334,2,7.93060338653,-21.1838242652,26-27,0.1,0.000244021270191,galaxies
11335,2,7.93060338653,-21.1838242652,26-27,0.1,0.000244021270191,galaxies
11336,2,7.9528408382,-21.1809937826,24-25,0.1,0.000167070509633,galaxies
11337,2,7.9528408382,-21.1809937826,24-25,0.1,0.000167070509633,galaxies
11338,2,7.91999986526,-21.1781867614,24-25,0.1,0.00223011686467,galaxies
11339,2,7.91999986526,-21.1781867614,24-25,0.1,0.00223011686467,galaxies
11342,2,7.95955232951,-21.1765529941,22-23,0.1,0.00204737624153,galaxies
11343,2,7.95955232951,-21.1765529941,22-23,0.1,0.00204737624153,galaxies
11346,2,7.94273863669,-21.1754866508,25-26,0.1,0.000104074555566,galaxies
11347,2,7.94273863669,-21.1754866508,25-26,0.1,0.000104074555566,galaxies
11354,2,7.93693249029,-21.1721876139,25-26,0.1,0.00011537901446,galaxies
11355,2,7.93693249029,-21.1721876139,25-26,0.1,0.00011537901446,galaxies
11356,2,7.97681307227,-21.1717378522,24-25,0.1,0.000271255878033,galaxies
11357,2,7.97681307227,-21.1717378522,24-25,0.1,0.000271255878033,galaxies
11362,2,7.96371953327,-21.1703128971,24-25,0.1,0.205101534724,galaxies
11363,2,7.96371953327,-21.1703128971,24-25,0.1,0.205101534724,galaxies
11364,2,7.98768405731,-21.1694004267,25-26,0.1,0.000111496869067,galaxies
11365,2,7.98768405731,-21.1694004267,25-26,0.1,0.000111496869067,galaxies
11376,2,7.97361798227,-21.16378224,25-26,0.1,0.0265609975904,galaxies
11377,2,7.97361798227,-21.16378224,25-26,0.1,0.0265609975904,galaxies
11378,2,7.96613600273,-21.1635753018,22-23,0.1,0.00837935134768,galaxies
11379,2,7.96613600273,-21.1635753018,22-23,0.1,0.00837935134768,galaxies
11384,2,8.08486480087,-21.8329349533,23-24,0.1,0.000536553678103,galaxies
11385,2,8.08486480087,-21.8329349533,23-24,0.1,0.000536553678103,galaxies
11386,2,7.94133506076,-21.1602606293,24-25,0.1,0.000268190371571,galaxies
11387,2,7.94133506076,-21.1602606293,24-25,0.1,0.000268190371571,galaxies
11394,2,8.0019449604,-21.1541442364,25-26,0.1,0.000156134046847,galaxies
11395,2,8.0019449604,-21.1541442364,25-26,0.1,0.000156134046847,galaxies
11398,2,7.99171272645,-21.1487057755,24-25,0.1,0.000173788081156,galaxies
11399,2,7.99171272645,-21.1487057755,24-25,0.1,0.000173788081156,galaxies
11416,2,7.86228679559,-21.3209320934,25-26,0.1,0.000108554442704,galaxies
11417,2,7.86228679559,-21.3209320934,25-26,0.1,0.000108554442704,galaxies
11444,2,7.93694179541,-21.2944650596,22-23,0.1,0.0277010891587,galaxies
11445,2,7.93694179541,-21.2944650596,22-23,0.1,0.0277010891587,galaxies
11450,2,7.8048180977,-21.2860308722,24-25,0.1,0.0142401047051,galaxies
11451,2,7.8048180977,-21.2860308722,24-25,0.1,0.0142401047051,galaxies
11452,2,7.80663903541,-21.2838784507,19-20,0.1,0.0286110453308,galaxies
11453,2,7.80663903541,-21.2838784507,19-20,0.1,0.0286110453308,galaxies
11464,2,7.86041847896,-21.3085132236,22-23,0.1,0.000849019561429,galaxies
11465,2,7.86041847896,-21.3085132236,22-23,0.1,0.000849019561429,galaxies
11480,2,7.82347350468,-21.2976753364,22-23,0.1,0.0279924478382,galaxies
11481,2,7.82347350468,-21.2976753364,22-23,0.1,0.0279924478382,galaxies
11500,2,7.80894888998,-21.2841769197,26-27,0.1,0.00330459349789,galaxies
11501,2,7.80894888998,-21.2841769197,26-27,0.1,0.00330459349789,galaxies
11514,2,7.85740434368,-21.2788207937,24-25,0.1,0.0184242334217,galaxies
11515,2,7.85740434368,-21.2788207937,24-25,0.1,0.0184242334217,galaxies
11518,2,7.92898646257,-21.2768677393,23-24,0.1,0.00030064562452,galaxies
11519,2,7.92898646257,-21.2768677393,23-24,0.1,0.00030064562452,galaxies
11522,2,7.86793911004,-21.2759532211,23-24,0.1,0.0250152051449,galaxies
11523,2,7.86793911004,-21.2759532211,23-24,0.1,0.0250152051449,galaxies
11530,2,7.92321968218,-21.2715549036,24-25,0.1,0.000130620959681,galaxies
11531,2,7.92321968218,-21.2715549036,24-25,0.1,0.000130620959681,galaxies
11532,2,7.90258924906,-21.2706924072,25-26,0.1,0.000166614016052,galaxies
11533,2,7.90258924906,-21.2706924072,25-26,0.1,0.000166614016052,galaxies
11536,2,7.86790561528,-21.269993125,24-25,0.1,0.000206583805266,galaxies
11537,2,7.86790561528,-21.269993125,24-25,0.1,0.000206583805266,galaxies
11538,2,7.89045526777,-21.2695312773,23-24,0.1,0.000123346253531,galaxies
11539,2,7.89045526777,-21.2695312773,23-24,0.1,0.000123346253531,galaxies
11546,2,7.81090804639,-21.2547874942,23-24,0.1,0.982374668121,star
11547,2,7.81090804639,-21.2547874942,23-24,0.1,0.982374668121,star
11548,2,7.7928986228,-21.2539352851,22-23,0.1,0.0284128095955,galaxies
11549,2,7.7928986228,-21.2539352851,22-23,0.1,0.0284128095955,galaxies
11558,2,7.90092235516,-21.2499645218,23-24,0.1,0.000414765934693,galaxies
11559,2,7.90092235516,-21.2499645218,23-24,0.1,0.000414765934693,galaxies
11562,2,7.81531179763,-21.2487751319,23-24,0.1,0.00574708729982,galaxies
11563,2,7.81531179763,-21.2487751319,23-24,0.1,0.00574708729982,galaxies
11566,2,7.78868015217,-21.2462198413,24-25,0.1,0.000244843220571,galaxies
11567,2,7.78868015217,-21.2462198413,24-25,0.1,0.000244843220571,galaxies
11568,2,7.80011989932,-21.243770261,24-25,0.1,0.000202209936106,galaxies
11569,2,7.80011989932,-21.243770261,24-25,0.1,0.000202209936106,galaxies
11576,2,7.80391229459,-21.2360769266,25-26,0.1,0.000118703923363,galaxies
11577,2,7.80391229459,-21.2360769266,25-26,0.1,0.000118703923363,galaxies
11580,2,7.83654840878,-21.2352848887,22-23,0.1,0.000372832641006,galaxies
11581,2,7.83654840878,-21.2352848887,22-23,0.1,0.000372832641006,galaxies
11582,2,7.8284532699,-21.2345665154,24-25,0.1,0.000140269461554,galaxies
11583,2,7.8284532699,-21.2345665154,24-25,0.1,0.000140269461554,galaxies
11584,2,7.82070282634,-21.2336413313,23-24,0.1,0.000377549469704,galaxies
11585,2,7.82070282634,-21.2336413313,23-24,0.1,0.000377549469704,galaxies
11586,2,7.79275593607,-21.2334591665,23-24,0.1,0.0236069895327,galaxies
11587,2,7.79275593607,-21.2334591665,23-24,0.1,0.0236069895327,galaxies
11596,2,7.83051132682,-21.2279586095,23-24,0.1,0.00032028221176,galaxies
11597,2,7.83051132682,-21.2279586095,23-24,0.1,0.00032028221176,galaxies
11598,2,7.82020146468,-21.2258043603,22-23,0.1,0.0120613826439,galaxies
11599,2,7.82020146468,-21.2258043603,22-23,0.1,0.0120613826439,galaxies
11600,2,7.83889414094,-21.2257548303,25-26,0.1,0.00372479809448,galaxies
11601,2,7.83889414094,-21.2257548303,25-26,0.1,0.00372479809448,galaxies
11602,2,7.88432282062,-21.2234788619,21-22,0.1,0.000536191277206,galaxies
11603,2,7.88432282062,-21.2234788619,21-22,0.1,0.000536191277206,galaxies
11610,2,7.88275094641,-21.2167866082,25-26,0.1,0.000168641359778,galaxies
11611,2,7.88275094641,-21.2167866082,25-26,0.1,0.000168641359778,galaxies
11616,2,7.84589278293,-21.2144720792,23-24,0.1,0.0077764224261,galaxies
11617,2,7.84589278293,-21.2144720792,23-24,0.1,0.0077764224261,galaxies
11628,2,7.83889160233,-21.203696325,22-23,0.1,0.000373475369997,galaxies
11629,2,7.83889160233,-21.203696325,22-23,0.1,0.000373475369997,galaxies
11630,2,7.86627986123,-21.1895479801,23-24,0.1,0.000309930241201,galaxies
11631,2,7.86627986123,-21.1895479801,23-24,0.1,0.000309930241201,galaxies
11634,2,7.72689947355,-21.4004621823,23-24,0.1,0.00336467311718,galaxies
11635,2,7.72689947355,-21.4004621823,23-24,0.1,0.00336467311718,galaxies
11638,2,7.72450698214,-21.3892374541,25-26,0.1,0.00012522606994,galaxies
11639,2,7.72450698214,-21.3892374541,25-26,0.1,0.00012522606994,galaxies
11646,2,7.73409516799,-21.3844514926,24-25,0.1,0.0197779554874,galaxies
11647,2,7.73409516799,-21.3844514926,24-25,0.1,0.0197779554874,galaxies
11650,2,7.73863584488,-21.3822641854,23-24,0.1,0.000439015595475,galaxies
11651,2,7.73863584488,-21.3822641854,23-24,0.1,0.000439015595475,galaxies
11652,2,7.75353869427,-21.380953167,25-26,0.1,0.000269443058642,galaxies
11653,2,7.75353869427,-21.380953167,25-26,0.1,0.000269443058642,galaxies
11660,2,7.75555293676,-21.3763447086,24-25,0.1,0.000323271902744,galaxies
11661,2,7.75555293676,-21.3763447086,24-25,0.1,0.000323271902744,galaxies
11668,2,7.74852617738,-21.3745774145,26-27,0.1,0.000880350940861,galaxies
11669,2,7.74852617738,-21.3745774145,26-27,0.1,0.000880350940861,galaxies
11670,2,7.76585775192,-21.3732605512,23-24,0.1,0.000343764928402,galaxies
11671,2,7.76585775192,-21.3732605512,23-24,0.1,0.000343764928402,galaxies
11674,2,7.74399935872,-21.3713493049,22-23,0.1,0.0282194949687,galaxies
11675,2,7.74399935872,-21.3713493049,22-23,0.1,0.0282194949687,galaxies
11684,2,7.7603146339,-21.3707487219,21-22,0.1,0.0286179725081,galaxies
11685,2,7.7603146339,-21.3707487219,21-22,0.1,0.0286179725081,galaxies
11686,2,7.75513501612,-21.369362629,24-25,0.1,0.00023584230803,galaxies
11687,2,7.75513501612,-21.369362629,24-25,0.1,0.00023584230803,galaxies
11692,2,7.76161906309,-21.3682787893,21-22,0.1,0.028224658221,galaxies
11693,2,7.76161906309,-21.3682787893,21-22,0.1,0.028224658221,galaxies
11694,2,7.75552107524,-21.367852486,21-22,0.1,0.00079569418449,galaxies
11695,2,7.75552107524,-21.367852486,21-22,0.1,0.00079569418449,galaxies
11712,2,7.77365745597,-21.3583827388,21-22,0.1,0.0268317442387,galaxies
11713,2,7.77365745597,-21.3583827388,21-22,0.1,0.0268317442387,galaxies
11714,2,7.80437825601,-21.3583749437,23-24,0.1,0.000321180123137,galaxies
11715,2,7.80437825601,-21.3583749437,23-24,0.1,0.000321180123137,galaxies
11716,2,7.79772119733,-21.3548518916,23-24,0.1,0.0134455207735,galaxies
11717,2,7.79772119733,-21.3548518916,23-24,0.1,0.0134455207735,galaxies
11718,2,7.78628837813,-21.3545287036,24-25,0.1,0.000265850307187,galaxies
11719,2,7.78628837813,-21.3545287036,24-25,0.1,0.000265850307187,galaxies
11722,2,7.79186154465,-21.3497808144,23-24,0.1,0.000668825174216,galaxies
11723,2,7.79186154465,-21.3497808144,23-24,0.1,0.000668825174216,galaxies
11724,2,7.82077264853,-21.3488089866,19-20,0.1,0.98433303833,star
11725,2,7.82077264853,-21.3488089866,19-20,0.1,0.98433303833,star
11726,2,7.80325283489,-21.3431377028,24-25,0.1,0.000235290935962,galaxies
11727,2,7.80325283489,-21.3431377028,24-25,0.1,0.000235290935962,galaxies
11730,2,7.7086361539,-21.3252363095,25-26,0.1,0.000143169323565,galaxies
11731,2,7.7086361539,-21.3252363095,25-26,0.1,0.000143169323565,galaxies
11732,2,7.67836408496,-21.3064894814,21-22,0.1,0.0284895710647,galaxies
11733,2,7.67836408496,-21.3064894814,21-22,0.1,0.0284895710647,galaxies
11734,2,7.71533477959,-21.3658405998,24-25,0.1,0.000264817557763,galaxies
11735,2,7.71533477959,-21.3658405998,24-25,0.1,0.000264817557763,galaxies
11736,2,7.71234916098,-21.3635696179,24-25,0.1,0.000167540390976,galaxies
11737,2,7.71234916098,-21.3635696179,24-25,0.1,0.000167540390976,galaxies
11742,2,7.70674357234,-21.3548671631,22-23,0.1,0.0207958221436,galaxies
11743,2,7.70674357234,-21.3548671631,22-23,0.1,0.0207958221436,galaxies
11750,2,7.77550390492,-21.3454273787,24-25,0.1,0.000532627105713,galaxies
